Time [LST],"Temperature [ITS-90, deg C]","Salinity, Practical [PSU]","Depth [salt water, m], lat = 33.00","Beam Transmission, Chelsea/Seatech/WET Labs CStar [%]","Density [sigma-t, Kg/m^3 ]",Altimeter [m],"Oxygen, SBE 43 [ml/l]",Conductivity [S/m],Heading [deg],Pitching [deg],Rolling [deg]
9:48:07,4.9039,34.3875,768.694,77.266,27.2007,8.67,1.71705,3.318631,260.8660794,-2.088,5.2956
9:48:08,4.8559,34.3911,769.004,77.2904,27.209,8.42,1.70982,3.314676,261.040989,-1.9548,5.0328
9:48:09,4.7951,34.3913,769.343,77.2416,27.216,8.13,1.71784,3.309301,260.5119488,-2.3508,5.166
9:48:10,4.7671,34.3912,769.645,77.266,27.2191,7.84,1.71498,3.306814,261.2193531,-2.3076,5.472
9:48:11,4.7379,34.397,769.903,77.266,27.2269,7.57,1.70681,3.304728,260.8660794,-2.394,5.6916
9:48:12,4.7356,34.3958,770.13,77.2416,27.2263,7.33,1.69334,3.304433,261.5873281,-2.0448,5.3424
9:48:13,4.7475,34.3932,770.364,77.2416,27.2229,7.11,1.67926,3.305276,261.5873281,-1.9548,5.1192
9:48:14,4.7235,34.3944,770.576,77.266,27.2265,6.89,1.68144,3.303258,261.2193531,-2.2212,5.3856
9:48:15,4.7095,34.3937,770.834,77.266,27.2276,6.64,1.67374,3.301967,261.2193531,-2.088,5.3856
9:48:16,4.678,34.3957,771.075,77.2416,27.2326,6.4,1.67094,3.299341,261.7934824,-1.9548,5.3856
9:48:17,4.6627,34.396,771.303,77.2416,27.2345,6.15,1.66327,3.298019,261.9884527,-2.088,5.2092
9:48:18,4.6654,34.3954,771.492,77.266,27.2338,5.96,1.65902,3.298222,261.9884527,-2.088,5.2092
9:48:19,4.6647,34.3947,771.666,77.266,27.2333,5.76,1.66022,3.298099,261.5873281,-2.2212,5.5152
9:48:20,4.664,34.3947,771.871,77.2416,27.2334,5.57,1.65611,3.29805,261.9884527,-1.8252,5.2524
9:48:21,4.6714,34.3942,772.076,77.266,27.2321,5.37,1.65166,3.298665,261.9884527,-1.8684,5.5152
9:48:22,4.679,34.3937,772.295,77.266,27.2309,5.15,1.6472,3.299317,261.4013867,-1.9548,5.5152
9:48:23,4.6818,34.3934,772.492,77.266,27.2304,4.96,1.65245,3.299538,261.040989,-2.2212,5.6916
9:48:24,4.6838,34.3934,772.644,77.266,27.2302,4.76,1.64821,3.299729,261.4013867,-2.3508,5.472
9:48:25,4.6894,34.393,772.706,77.2904,27.2293,4.64,1.64799,3.300202,261.040989,-2.088,5.3424
9:48:26,4.6935,34.3924,772.617,77.266,27.2283,4.62,1.65311,3.30051,261.9884527,-1.6056,5.076
9:48:27,4.6837,34.3928,772.566,77.2904,27.2297,4.69,1.65353,3.299667,261.9884527,-1.2528,5.3856
9:48:28,4.681,34.3932,772.613,77.266,27.2303,4.66,1.65366,3.299465,261.4013867,-2.088,5.2956
9:48:29,4.6839,34.3929,772.66,77.266,27.2297,4.64,1.65355,3.299698,261.4013867,-1.8684,5.472
9:48:30,4.6818,34.3936,772.722,77.266,27.2305,4.57,1.65366,3.299569,261.4013867,-1.782,5.2524
9:48:31,4.69,34.3923,772.708,77.266,27.2286,4.54,1.65332,3.300184,261.040989,-1.8252,5.5152
9:48:32,4.6904,34.3929,772.551,77.2904,27.229,4.59,1.65327,3.30027,261.040989,-1.9548,5.6052
9:48:33,4.7065,34.3927,772.432,77.2904,27.2271,4.71,1.65256,3.301678,261.2193531,-1.9548,4.8996
9:48:34,4.7188,34.3914,772.359,77.2904,27.2247,4.79,1.65203,3.302662,261.2193531,-1.9548,5.1192
9:48:35,4.7317,34.3906,772.322,77.2904,27.2226,4.84,1.65148,3.303726,261.7934824,-1.9548,5.0328
9:48:36,4.7389,34.3904,772.293,77.3148,27.2217,4.86,1.65117,3.304354,262.3932707,-1.8252,5.3424
9:48:37,4.7479,34.39,772.197,77.3148,27.2203,4.93,1.66024,3.305117,262.1882552,-1.9548,5.2956
9:48:38,4.7521,34.3901,772.055,77.2904,27.2199,5.03,1.66003,3.305492,262.8390997,-2.088,5.5152
9:48:39,4.7538,34.3897,771.943,77.2904,27.2194,5.13,1.66413,3.305609,263.2947722,-1.9548,4.8996
9:48:40,4.7502,34.3907,771.998,77.2904,27.2206,5.18,1.66429,3.305375,263.5345816,-1.9548,5.0328
9:48:41,4.7567,34.3902,772.104,77.3148,27.2195,5.13,1.66822,3.30591,263.7835946,-2.088,5.1192
9:48:42,4.7572,34.3904,772.128,77.2904,27.2196,5.05,1.66821,3.305972,263.7835946,-2.088,5.0328
9:48:43,4.7617,34.3898,772.084,77.2904,27.2186,5.08,1.66274,3.306323,263.7835946,-1.9548,5.5152
9:48:44,4.7636,34.3896,771.996,77.2904,27.2182,5.13,1.67211,3.306464,276.2164054,-2.088,5.166
9:48:45,4.7606,34.3898,771.929,77.3148,27.2187,5.2,1.67223,3.306218,276.2164054,-2.2212,4.77
9:48:46,4.7401,34.3904,771.946,77.2904,27.2214,5.23,1.66785,3.30444,276.2164054,-1.9548,5.166
9:48:47,4.7071,34.3925,771.992,77.2904,27.2268,5.2,1.66928,3.30169,276.4654184,-1.9548,5.076
9:48:48,4.707,34.3926,772.031,77.2904,27.2269,5.2,1.6693,3.301697,276.4654184,-1.9548,5.2092
9:48:49,4.7063,34.3924,772.025,77.2904,27.2268,5.2,1.66933,3.301617,276.2164054,-1.9548,4.5504
9:48:50,4.7058,34.3919,772.019,77.2904,27.2265,5.2,1.66937,3.30153,276.2164054,-1.9548,5.166
9:48:51,4.7023,34.3922,772.013,77.2904,27.2271,5.2,1.66003,3.301241,276.2164054,-1.8252,5.0328
9:48:52,4.6996,34.3923,772.022,77.266,27.2275,5.2,1.65067,3.301014,263.7835946,-2.088,5.2956
9:48:53,4.6859,34.3929,772.001,77.2904,27.2295,5.2,1.65656,3.299839,263.7835946,-1.9548,5.2524
9:48:54,4.6663,34.3926,771.964,77.266,27.2315,5.23,1.66272,3.298075,263.5345816,-1.9548,5.2524
9:48:55,4.652,34.3938,771.936,77.2904,27.234,5.27,1.65382,3.296901,263.5345816,-1.692,4.77
9:48:56,4.6497,34.394,771.93,77.266,27.2344,5.3,1.65392,3.296723,263.2947722,-1.9548,5.2956
9:48:57,4.6525,34.3941,771.976,77.2904,27.2342,5.32,1.64962,3.296981,263.2947722,-1.7352,5.2524
9:48:58,4.6538,34.3936,772.008,77.266,27.2337,5.32,1.64958,3.297054,262.6039325,-2.0448,5.2092
9:48:59,4.6504,34.3935,772.001,77.266,27.234,5.32,1.64554,3.296741,262.8390997,-1.8684,5.076
9:49:00,4.6487,34.3935,771.965,77.266,27.2342,5.35,1.64561,3.296593,262.6039325,-1.8684,5.0328
9:49:01,4.6515,34.3936,771.959,77.266,27.2339,5.4,1.65082,3.296845,262.8390997,-1.6056,4.8996
9:49:02,4.657,34.3939,771.998,77.2904,27.2336,5.42,1.64108,3.297362,262.1882552,-1.9116,4.8996
9:49:03,4.6649,34.3931,772.165,77.266,27.232,5.37,1.64079,3.298001,261.7934824,-1.8684,5.2524
9:49:04,4.6659,34.3929,772.256,77.2904,27.2317,5.25,1.64609,3.298075,262.3932707,-1.8252,5.4288
9:49:05,4.6687,34.3925,772.318,77.266,27.2311,5.18,1.646,3.298296,262.1882552,-1.8252,5.3424
9:49:06,4.6696,34.3926,772.387,77.266,27.2311,5.08,1.64598,3.298382,262.6039325,-1.9548,5.0328
9:49:07,4.671,34.3925,772.517,77.266,27.2309,4.98,1.64595,3.298512,263.0632116,-1.692,5.3856
9:49:08,4.6684,34.3929,772.714,77.266,27.2314,4.81,1.64611,3.298321,263.0632116,-1.8252,5.3856
9:49:09,4.6707,34.3926,772.881,77.266,27.231,4.64,1.64606,3.298512,263.5345816,-1.8252,5.0328
9:49:10,4.6664,34.3927,772.875,77.266,27.2315,4.54,1.64625,3.29813,263.7835946,-1.6056,4.8996
9:49:11,4.668,34.3927,772.764,77.266,27.2314,4.57,1.64616,3.298266,276.2164054,-1.1196,5.166
9:49:12,4.6635,34.393,772.713,77.266,27.2321,4.64,1.64635,3.297891,276.2164054,-1.8252,5.2524
9:49:13,4.6617,34.3928,772.684,77.2416,27.2322,4.66,1.64643,3.297712,276.2164054,-2.0016,4.9896
9:49:14,4.6605,34.3929,772.708,77.266,27.2323,4.69,1.64649,3.29762,276.4654184,-1.8252,4.5936
9:49:15,4.6601,34.3929,772.74,77.2416,27.2324,4.66,1.64652,3.297583,276.4654184,-1.782,4.9896
9:49:16,4.6584,34.3928,772.711,77.2416,27.2325,4.64,1.6466,3.297417,276.7052278,-2.0448,4.8996
9:49:17,4.6587,34.3926,772.63,77.2416,27.2324,4.66,1.64657,3.297436,276.7052278,-1.7352,5.166
9:49:18,4.6551,34.3931,772.579,77.2172,27.2331,4.71,1.64672,3.297147,276.7052278,-1.9548,5.3856
9:49:19,4.6538,34.3932,772.475,77.2172,27.2333,4.79,1.64675,3.297042,276.9367884,-1.6056,5.0328
9:49:20,4.6513,34.3932,772.454,77.2172,27.2336,4.84,1.64687,3.296809,276.7052278,-1.8252,5.1192
9:49:21,4.6517,34.3931,772.41,77.2172,27.2335,4.86,1.64685,3.296839,276.7052278,-1.4724,4.8996
9:49:22,4.6519,34.3932,772.532,77.2172,27.2336,4.84,1.63736,3.296876,276.2164054,-2.088,4.8996
9:49:23,4.6525,34.3934,772.714,77.2172,27.2337,4.69,1.63737,3.296956,276.4654184,-1.9548,4.8996
9:49:24,4.6525,34.3931,772.866,77.2172,27.2334,4.52,1.64273,3.296932,276.2164054,-1.8252,4.8996
9:49:25,4.6497,34.3931,773.055,77.1928,27.2338,4.35,1.6429,3.296692,276.2164054,-2.0016,4.77
9:49:26,4.6505,34.3931,773.214,77.2172,27.2336,4.15,1.65242,3.296772,263.7835946,-2.0016,4.9464
9:49:27,4.6504,34.3933,773.291,77.1928,27.2338,4,1.64293,3.296784,276.2164054,-1.5156,4.7268
9:49:28,4.6513,34.393,773.338,77.1928,27.2335,3.93,1.6376,3.296834,263.7835946,-1.8252,4.9464
9:49:29,4.6545,34.3928,773.4,77.1928,27.233,3.83,1.6428,3.29711,263.7835946,-1.9548,4.9896
9:49:30,4.6511,34.3924,773.507,77.1928,27.233,3.76,1.64298,3.296772,263.5345816,-1.9548,5.0328
9:49:31,4.6416,34.3937,773.681,77.1928,27.2351,3.61,1.64342,3.296047,263.5345816,-1.9548,4.8996
9:49:32,4.6434,34.3933,773.848,77.1684,27.2345,3.44,1.64339,3.296182,263.5345816,-1.9116,5.2956
9:49:33,4.6443,34.3933,773.94,77.1684,27.2345,3.3,1.64338,3.296268,263.5345816,-1.8684,4.4172
9:49:34,4.6453,34.3928,774.002,77.144,27.2339,3.2,1.64336,3.296317,263.7835946,-1.8252,4.68
9:49:35,4.6439,34.3934,774.094,77.144,27.2346,3.1,1.64344,3.296244,263.5345816,-1.9548,5.0328
9:49:36,4.653,34.3935,774.208,77.1684,27.2337,3,1.64307,3.297074,263.5345816,-2.088,5.0328
9:49:37,4.664,34.3919,774.18,77.144,27.2312,2.95,1.64262,3.29791,263.7835946,-1.6056,4.9896
9:49:38,4.6572,34.395,774.121,77.1196,27.2344,2.95,1.64287,3.297565,263.7835946,-1.6056,4.5504
9:49:39,4.6603,34.3932,774.107,77.144,27.2326,2.95,1.64276,3.297682,263.7835946,-1.9548,4.9896
9:49:40,4.6646,34.3924,774.078,77.1196,27.2315,3,1.64259,3.298002,276.2164054,-1.7352,4.8132
9:49:41,4.6645,34.3921,774.08,77.0952,27.2313,3,1.6426,3.297965,263.7835946,-2.088,4.8996
9:49:42,4.6688,34.3924,774.059,77.0952,27.231,3.03,1.64242,3.298364,263.7835946,-1.9548,5.0328
9:49:43,4.6779,34.3923,774.038,77.0952,27.23,3.03,1.64203,3.29917,263.7835946,-1.8684,4.77
9:49:44,4.6823,34.3918,774.002,77.1196,27.2291,3.08,1.64184,3.29952,263.7835946,-1.8252,4.68
9:49:45,4.6863,34.3915,773.943,77.0952,27.2283,3.13,1.64167,3.29984,263.7835946,-1.9548,4.7268
9:49:46,4.6846,34.3915,773.877,77.0708,27.2286,3.2,1.65123,3.299692,263.7835946,-1.9548,4.6368
9:49:47,4.6841,34.392,773.796,77.0708,27.229,3.25,1.65124,3.29968,276.2164054,-1.9548,4.284
9:49:48,4.6922,34.393,773.759,77.0708,27.2289,3.32,1.64557,3.300492,276.2164054,-1.7352,4.77
9:49:49,4.7002,34.3908,773.776,77.0464,27.2263,3.32,1.64525,3.301014,276.2164054,-1.8684,4.8996
9:49:50,4.7038,34.3915,773.823,77.0464,27.2265,3.32,1.64511,3.301396,276.2164054,-1.9548,5.166
9:49:51,4.7042,34.3897,774.035,77.022,27.225,3.22,1.65465,3.301291,276.2164054,-2.3508,4.9896
9:49:52,4.7031,34.3912,774.179,77.0464,27.2263,3.05,1.65472,3.301322,276.4654184,-1.782,5.076
9:49:53,4.7029,34.3912,774.008,77.022,27.2263,3.05,1.6494,3.301297,276.9367884,-0.8136,5.0328
9:49:54,4.7069,34.391,773.844,77.022,27.2257,3.2,1.6492,3.301623,276.4654184,-1.8252,5.1192
9:49:55,4.7061,34.3903,773.816,77.022,27.2252,3.27,1.64924,3.301494,276.2164054,-1.9548,4.68
9:49:56,4.7072,34.3906,773.84,76.9976,27.2253,3.32,1.6492,3.301617,276.2164054,-1.9548,4.4172
9:49:57,4.691,34.3917,773.871,76.9976,27.228,3.3,1.6594,3.300277,276.2164054,-2.0448,4.8996
9:49:58,4.6868,34.3914,773.873,76.9732,27.2283,3.27,1.65959,3.299883,276.2164054,-1.9116,5.166
9:49:59,4.6742,34.3931,773.761,76.9732,27.231,3.32,1.65479,3.298899,276.4654184,-1.4724,4.7268
9:50:00,4.6601,34.3929,773.695,76.9488,27.2324,3.39,1.6554,3.297627,276.2164054,-1.9548,4.5936
9:50:01,4.654,34.3934,773.855,76.9488,27.2335,3.37,1.64618,3.297135,276.2164054,-1.9548,4.8996
9:50:02,4.6577,34.3929,773.969,76.9488,27.2326,3.27,1.64606,3.297418,263.7835946,-2.088,5.0328
9:50:03,4.6569,34.3932,773.955,76.9488,27.233,3.22,1.65142,3.297375,263.7835946,-1.8252,4.77
9:50:04,4.6572,34.3929,773.972,76.9488,27.2327,3.22,1.6419,3.297387,263.7835946,-1.9548,4.77
9:50:05,4.6569,34.3931,773.868,76.9244,27.2329,3.27,1.6419,3.297362,263.7835946,-1.8684,5.2524
9:50:06,4.6575,34.3927,773.614,76.9244,27.2325,3.91,1.64715,3.297368,263.7835946,-1.0764,5.166
9:50:07,4.657,34.3929,773.419,76.9,27.2327,3.74,1.63762,3.297338,263.5345816,-1.4724,4.8564
9:50:08,4.6581,34.3929,773.301,76.9244,27.2326,3.79,1.63755,3.297436,263.2947722,-1.7352,4.7268
9:50:09,4.6524,34.393,773.219,76.9,27.2333,3.91,1.6431,3.296926,263.0632116,-1.8252,5.0328
9:50:10,4.6499,34.393,773.13,76.8755,27.2336,3.98,1.64319,3.296711,262.8390997,-2.088,5.2092
9:50:11,4.6476,34.3932,773.056,76.8755,27.234,4.05,1.64328,3.296514,262.3932707,-1.8252,4.9896
9:50:12,4.6468,34.3933,772.945,76.8511,27.2342,4.15,1.6433,3.296446,262.3932707,-1.9548,4.8996
9:50:13,4.6457,34.3933,772.788,76.8755,27.2343,4.27,1.64332,3.296336,261.7934824,-1.3392,5.3424
9:50:14,4.6495,34.3933,772.625,76.8267,27.2339,4.44,1.64313,3.296667,260.8660794,-1.9548,4.8132
9:50:15,4.6517,34.3931,772.453,76.8267,27.2335,4.62,1.643,3.296846,260.6802668,-2.088,5.166
9:50:16,4.6541,34.3929,772.304,76.8023,27.2331,4.76,1.64287,3.297036,261.040989,-1.8252,5.1192
9:50:17,4.6526,34.3928,772.2,76.8267,27.2332,4.91,1.64293,3.296889,260.8660794,-1.9548,5.2956
9:50:18,4.6503,34.393,772.089,76.8023,27.2336,5.01,1.63349,3.296698,261.5873281,-1.8252,5.0328
9:50:19,4.6467,34.3929,772.068,76.8023,27.2339,5.05,1.64316,3.296366,261.7934824,-1.8252,5.7348
9:50:20,4.6508,34.3926,772.1,76.8023,27.2332,5.08,1.64832,3.296704,262.1882552,-1.9548,5.4288
9:50:21,4.688,34.3924,772.049,76.7779,27.2289,5.08,1.63191,3.299993,262.3932707,-2.088,5.076
9:50:22,4.7212,34.3898,772.051,76.7779,27.2231,5.1,1.64001,3.302718,262.3932707,-2.088,5.3856
9:50:23,4.7231,34.3906,772.03,76.7779,27.2235,5.13,1.64522,3.302951,262.8390997,-1.7352,5.3856
9:50:24,4.7183,34.3905,771.963,76.7291,27.224,5.15,1.64012,3.302508,263.2947722,-1.9548,4.8996
9:50:25,4.7066,34.3903,771.935,76.7291,27.2252,5.2,1.65011,3.301457,263.2947722,-1.9548,5.0328
9:50:26,4.6847,34.3929,771.951,76.7291,27.2297,5.2,1.66054,3.299735,263.2947722,-2.0448,4.5504
9:50:27,4.6779,34.3922,771.945,76.7047,27.2299,5.2,1.65554,3.299071,263.7835946,-1.9116,5.2524
9:50:28,4.6723,34.3922,771.902,76.7047,27.2305,5.2,1.65047,3.298573,263.7835946,-1.9548,4.9896
9:50:29,4.6673,34.3924,771.881,76.7047,27.2312,5.25,1.65068,3.298149,263.7835946,-2.088,5.1192
9:50:30,4.6577,34.3931,771.912,76.7047,27.2328,5.23,1.65111,3.297349,263.7835946,-1.8252,4.7268
9:50:31,4.6468,34.3936,771.936,76.6803,27.2344,5.2,1.65158,3.296427,263.5345816,-1.9548,5.1192
9:50:32,4.6429,34.3936,771.923,76.6559,27.2348,5.2,1.64224,3.296083,263.5345816,-1.9548,5.0328
9:50:33,4.6385,34.3938,771.939,76.6559,27.2356,5.2,1.64244,3.295708,263.2947722,-1.8684,4.77
9:50:34,4.6326,34.3942,771.963,76.6559,27.2365,5.2,1.6385,3.295217,263.0632116,-1.9548,4.77
9:50:35,4.6331,34.3942,771.972,76.6315,27.2364,5.15,1.63848,3.295266,262.8390997,-2.2212,5.0328
9:50:36,4.6389,34.3938,771.967,76.6315,27.2355,5.15,1.64357,3.295751,263.0632116,-1.9548,5.166
9:50:37,4.6603,34.3932,771.975,76.6071,27.2326,5.15,1.63316,3.297589,262.6039325,-1.7352,4.8132
9:50:38,4.6808,34.3911,772,76.6315,27.2287,5.15,1.63232,3.299237,261.9884527,-1.9548,4.9896
9:50:39,4.6864,34.3915,772.039,76.6071,27.2284,5.1,1.6374,3.299778,261.9884527,-1.8252,5.2524
9:50:40,4.7073,34.391,772.086,76.5827,27.2256,5.08,1.63652,3.301586,261.7934824,-1.9548,4.9464
9:50:41,4.7221,34.3896,772.118,76.5827,27.2228,5.03,1.6454,3.302779,261.7934824,-1.8684,5.2524
9:50:42,4.7397,34.3891,772.142,76.5827,27.2205,5.03,1.64466,3.304305,261.4013867,-2.088,5.166
9:50:43,4.7406,34.3895,772.174,76.5583,27.2207,4.98,1.64881,3.304415,262.3932707,-1.7352,4.8996
9:50:44,4.7467,34.3895,772.191,76.5583,27.22,4.98,1.64855,3.304969,261.9884527,-1.9548,5.3856
9:50:45,4.7469,34.3896,772.2,76.5339,27.2201,4.98,1.65274,3.304988,261.9884527,-2.088,5.5152
9:50:46,4.7469,34.3887,772.224,76.5339,27.2194,4.96,1.66222,3.304908,261.7934824,-2.088,5.2524
9:50:47,4.7223,34.3904,772.278,76.5339,27.2235,4.93,1.65801,3.302871,262.1882552,-1.7352,4.68
9:50:48,4.7251,34.3914,772.355,76.5095,27.2239,4.88,1.66209,3.30321,261.5873281,-2.088,5.2524
9:50:49,4.7288,34.3907,772.416,76.5095,27.223,4.84,1.67143,3.30348,261.5873281,-2.088,5.2524
9:50:50,4.7286,34.3906,772.418,76.4851,27.223,4.81,1.66615,3.303468,261.4013867,-1.9548,5.2524
9:50:51,4.7221,34.3904,772.397,76.4851,27.2235,4.81,1.66114,3.302871,261.2193531,-2.1744,5.166
9:50:52,4.698,34.3915,772.429,76.4607,27.227,4.81,1.6622,3.300811,261.2193531,-2.0016,4.8996
9:50:53,4.6815,34.3933,772.521,76.4607,27.2303,4.76,1.66292,3.299514,260.6802668,-2.1312,5.3856
9:50:54,4.6745,34.393,772.635,76.4607,27.2309,4.66,1.65376,3.298868,260.0106456,-2.2212,5.0328
9:50:55,4.6697,34.3932,772.705,76.4363,27.2316,4.57,1.65398,3.298462,260.0106456,-1.8252,5.7816
9:50:56,4.6675,34.3932,772.691,76.4119,27.2318,4.52,1.64988,3.298266,259.5457162,-1.9548,5.0328
9:50:57,4.6699,34.393,772.662,76.4119,27.2314,4.52,1.64979,3.298456,259.0882763,-1.9548,5.562
9:50:58,4.664,34.3927,772.664,76.4119,27.2318,4.52,1.64586,3.297909,258.2372129,-2.2212,5.7348
9:50:59,4.6603,34.3932,772.741,76.3875,27.2326,4.52,1.64603,3.297632,257.6985008,-2.088,5.2524
9:51:00,4.6628,34.3932,772.817,76.3875,27.2324,4.44,1.64175,3.29786,257.8282581,-2.088,5.2524
9:51:01,4.6698,34.3925,772.887,76.3631,27.231,4.37,1.64148,3.298419,257.6985008,-2.088,5.562
9:51:02,4.6703,34.3924,772.874,76.3631,27.2309,4.32,1.64678,3.298456,257.5700774,-1.9548,5.4288
9:51:03,4.6705,34.3922,772.823,76.3386,27.2307,4.37,1.64677,3.29845,257.9703837,-1.9548,5.472
9:51:04,4.6617,34.3929,772.809,76.3386,27.2322,4.37,1.64714,3.297731,257.6985008,-2.088,5.6484
9:51:05,4.6552,34.3926,772.789,76.3386,27.2327,4.4,1.64743,3.297122,258.103061,-1.8252,5.868
9:51:06,4.654,34.3931,772.745,76.2898,27.2333,4.44,1.64747,3.297067,258.8014292,-1.9548,5.6916
9:51:07,4.6519,34.3932,772.702,76.2898,27.2336,4.49,1.64756,3.296876,259.5457162,-2.088,5.6916
9:51:08,4.6456,34.3932,772.703,76.2898,27.2343,4.49,1.64783,3.296323,260.1838896,-1.782,5.166
9:51:09,4.642,34.3936,772.704,76.2898,27.235,4.52,1.63847,3.296041,260.3465387,-2.0016,5.3424
9:51:10,4.6395,34.3936,772.683,76.2654,27.2353,4.57,1.63858,3.295813,260.8660794,-2.1312,5.166
9:51:11,4.6402,34.3938,772.64,76.2654,27.2353,4.57,1.64387,3.295893,261.4013867,-2.088,5.1192
9:51:12,4.6452,34.3936,772.611,76.2654,27.2346,4.62,1.63414,3.296311,262.1882552,-1.4724,4.9896
9:51:13,4.6479,34.3936,772.59,76.241,27.2343,4.62,1.63403,3.296551,261.4013867,-1.9548,5.076
9:51:14,4.6551,34.3931,772.576,76.241,27.2331,4.64,1.63905,3.297147,261.040989,-2.1312,4.9896
9:51:15,4.6596,34.3929,772.54,76.2166,27.2324,4.66,1.63886,3.297528,261.040989,-1.9116,5.3856
9:51:16,4.6762,34.3922,772.474,76.2166,27.2301,4.74,1.63814,3.298948,260.5119488,-2.088,5.166
9:51:17,4.6891,34.392,772.423,76.1922,27.2285,4.81,1.64708,3.300067,259.6983858,-2.2644,5.5152
9:51:18,4.7066,34.3919,772.402,76.1678,27.2264,4.84,1.64632,3.301623,259.5457162,-2.0448,5.2524
9:51:19,4.7117,34.3902,772.494,76.1922,27.2245,4.84,1.64085,3.30193,258.8014292,-2.088,5.472
9:51:20,4.7053,34.3913,772.577,76.1678,27.2261,4.74,1.64114,3.301451,258.6606925,-2.088,4.9464
9:51:21,4.6988,34.3907,772.579,76.1678,27.2264,4.71,1.65092,3.300823,258.8014292,-1.8252,5.5152
9:51:22,4.6847,34.3917,772.587,76.1434,27.2287,4.69,1.65153,3.299661,258.5101479,-2.0016,5.166
9:51:23,4.6771,34.3917,772.611,76.1434,27.2296,4.69,1.65606,3.298991,258.6606925,-1.8684,5.3856
9:51:24,4.6635,34.3918,772.635,76.1434,27.2312,4.66,1.65667,3.297792,258.5101479,-2.0016,5.5152
9:51:25,4.654,34.3935,772.667,76.1434,27.2336,4.64,1.65175,3.297098,258.8014292,-1.9548,5.2524
9:51:26,4.6475,34.3936,772.706,76.119,27.2343,4.62,1.64254,3.29652,258.5101479,-1.9548,5.3856
9:51:27,4.6516,34.3935,772.753,76.119,27.2338,4.57,1.64237,3.296883,258.5101479,-1.9548,5.2956
9:51:28,4.6621,34.3926,772.785,76.0946,27.2319,4.52,1.64726,3.297743,257.9703837,-2.088,5.076
9:51:29,4.668,34.3919,772.802,76.0946,27.2307,4.52,1.64703,3.298204,257.5700774,-2.088,5.472
9:51:30,4.67,34.392,772.818,76.0702,27.2306,4.52,1.63745,3.298389,257.1820763,-1.9548,5.472
9:51:31,4.6634,34.392,772.827,76.0702,27.2313,4.49,1.63774,3.297798,256.3316984,-1.9548,5.166
9:51:32,4.6524,34.3934,772.866,76.0702,27.2336,4.49,1.64352,3.296944,254.7614786,-2.3508,5.166
9:51:33,4.6478,34.3933,772.92,76.0458,27.2341,4.44,1.64374,3.296532,254.7614786,-1.9548,5.2524
9:51:34,4.6458,34.3933,772.944,76.0458,27.2343,4.4,1.64384,3.29636,253.6337254,-1.7352,5.4288
9:51:35,4.6465,34.3935,772.983,76.0458,27.2344,4.37,1.64382,3.296434,253.0422321,-1.9548,5.166
9:51:36,4.6513,34.3927,773.007,76.0214,27.2332,4.35,1.64363,3.29679,251.8418622,-2.0016,5.5152
9:51:37,4.6447,34.3932,773.016,75.997,27.2344,4.35,1.64392,3.296256,251.3053123,-1.9548,5.6484
9:51:38,4.6404,34.3935,773.017,75.997,27.235,4.32,1.64411,3.295899,250.7901815,-2.0016,5.6484
9:51:39,4.6477,34.3931,773.019,75.997,27.234,4.35,1.6438,3.296514,251.4849003,-1.7352,5.3856
9:51:40,4.6557,34.3924,773.051,75.997,27.2325,4.35,1.64348,3.297172,250.2066368,-1.9116,5.2956
9:51:41,4.6922,34.3905,773.127,75.9726,27.2269,4.32,1.64196,3.300239,250.11884,-1.6488,5.472
9:51:42,4.6867,34.3908,773.211,75.9726,27.2278,4.27,1.63271,3.299791,250.11884,-1.7352,5.472
9:51:43,4.6745,34.3925,773.198,75.9482,27.2305,4.22,1.64272,3.29885,249.5536989,-1.9548,5.5152
9:51:44,4.6653,34.3933,773.139,75.9482,27.2321,4.27,1.64842,3.298094,249.5536989,-1.9548,5.6484
9:51:45,4.6636,34.3931,773.028,75.9238,27.2322,4.35,1.64315,3.297928,250.0381258,-1.7352,5.7348
9:51:46,4.6997,34.3946,772.984,75.9238,27.2294,4.44,1.64158,3.301266,250.2066368,-1.9548,5.166
9:51:47,4.7252,34.3888,773.039,75.9238,27.2219,4.47,1.65005,3.303025,249.9577234,-1.8252,5.6052
9:51:48,4.7253,34.3905,773.003,75.9238,27.2232,4.49,1.65002,3.303185,249.4751155,-1.9548,5.2956
9:51:49,4.7333,34.3895,772.907,75.8994,27.2215,4.54,1.64439,3.3038,250.4517413,-1.6056,5.5152
9:51:50,4.738,34.389,772.804,75.8994,27.2206,4.66,1.64417,3.304176,249.5536989,-1.8252,5.3856
9:51:51,4.7546,34.3902,772.708,75.8994,27.2197,4.79,1.65289,3.305757,249.5536989,-1.9548,5.2956
9:51:52,4.7604,34.3888,772.754,75.8994,27.2179,4.84,1.65267,3.306151,249.0800173,-1.9548,5.166
9:51:53,4.7611,34.3896,772.861,75.875,27.2185,4.79,1.65684,3.306286,248.9201369,-1.9548,5.4288
9:51:54,4.778,34.3891,772.87,75.875,27.2162,4.76,1.66558,3.307745,248.7677332,-1.9548,5.2524
9:51:55,4.7812,34.3889,772.872,75.875,27.2157,4.79,1.66962,3.308009,247.7832369,-1.9548,5.5152
9:51:56,4.7851,34.3883,772.873,75.8506,27.2147,4.81,1.66419,3.308305,248.0821488,-1.9548,5.5152
