Time [LST],"Temperature [ITS-90, deg C]","Salinity, Practical [PSU]","Depth [salt water, m], lat = 33.00","Beam Transmission, Chelsea/Seatech/WET Labs CStar [%]","Density [sigma-t, Kg/m^3 ]",Altimeter [m],"Oxygen, SBE 43 [ml/l]",Conductivity [S/m],Heading [deg],Pitching [deg],Rolling [deg]
16:14:58,12.9307,38.3706,684.696,77.2416,29.0214,98.56,3.42305,4.472152,142.3207829,0.0648,4.77
16:14:59,12.9311,38.3775,684.922,77.2416,29.0266,98.56,3.41681,4.472904,142.0364529,0.0648,4.5504
16:15:00,12.9297,38.3692,685.187,77.2416,29.0205,98.56,3.42337,4.471919,141.2531937,-0.0216,5.166
16:15:01,12.9294,38.3642,685.399,77.2416,29.0166,98.56,3.4326,4.471369,140.7844203,-0.0648,4.77
16:15:02,12.9299,38.3598,685.558,77.2416,29.0131,98.56,3.4299,4.470974,140.5325318,0.0648,4.5504
16:15:03,12.9301,38.3551,685.695,77.266,29.0095,98.56,3.42722,4.470516,139.9122554,0.0648,4.8996
16:15:04,12.93,38.3511,685.884,77.266,29.0064,98.56,3.4274,4.470098,139.729276,0.0648,4.8132
16:15:05,12.9289,38.3519,686.051,77.2416,29.0073,98.56,3.42753,4.470083,139.5096476,0.0648,4.77
16:15:06,12.9286,38.3516,686.209,77.2416,29.0071,98.56,3.42147,4.470021,139.2892981,-0.0216,5.0328
16:15:07,12.929,38.3554,686.398,77.2416,29.0099,98.56,3.41527,4.47047,138.8433496,0.0648,4.8996
16:15:08,12.9298,38.3591,686.64,77.2416,29.0127,98.58,3.41808,4.470951,138.4709268,0.0648,4.8996
16:15:09,12.9303,38.3602,686.867,77.2416,29.0134,98.58,3.42096,4.471122,138.0193186,0.0648,4.8996
16:15:10,12.9305,38.3613,687.003,77.2416,29.0142,98.56,3.42716,4.471269,137.3778879,0.0648,4.77
16:15:11,12.9304,38.3599,687.102,77.2416,29.0131,98.58,3.43341,4.471122,137.0719042,0.0648,4.7268
16:15:12,12.9294,38.3582,687.269,77.2416,29.012,98.56,3.43077,4.470835,136.6888474,0.0648,5.076
16:15:13,12.9295,38.3562,687.481,77.266,29.0104,98.56,3.42189,4.470649,136.2653107,0.0648,4.5072
16:15:14,12.9299,38.3614,687.708,77.266,29.0144,98.56,3.42802,4.471254,136.303361,-0.0216,4.5072
16:15:15,12.9288,38.3537,687.935,77.266,29.0086,98.56,3.43121,4.470339,135.5248381,0.0648,4.5504
16:15:16,12.929,38.3505,688.109,77.266,29.0061,98.58,3.42851,4.470037,134.6151793,0.0648,4.8564
16:15:17,12.9292,38.3463,688.268,77.2416,29.0028,98.58,3.42866,4.469634,135.0118922,-0.0648,4.6368
16:15:18,12.9286,38.3495,688.412,77.266,29.0054,98.56,3.4287,4.469905,133.8926547,0.0648,4.7268
16:15:19,12.9281,38.3487,688.556,77.2416,29.0049,98.56,3.42882,4.469781,133.6109544,0.0648,4.5936
16:15:20,12.9277,38.3468,688.775,77.2416,29.0035,98.58,3.42899,4.469549,133.2442273,-0.0216,4.5072
16:15:21,12.9278,38.3403,689.032,77.266,28.9984,98.58,3.42924,4.468898,132.462445,0.0648,4.7268
16:15:22,12.9285,38.3377,689.281,77.266,28.9963,97.29,3.42318,4.46872,132.0021257,0.0648,4.77
16:15:23,12.9279,38.3354,689.41,77.266,28.9946,95.68,3.42333,4.468418,132.1696763,0.0648,4.5072
16:15:24,12.9284,38.3303,689.448,77.266,28.9905,98.56,3.42627,4.467937,131.7101779,0.0648,4.4172
16:15:25,12.9281,38.3255,689.509,77.266,28.9869,98.58,3.42642,4.467418,130.7750081,-0.0216,4.7268
16:15:26,12.9278,38.324,689.729,77.2416,28.9858,98.56,3.42658,4.46724,130.6485145,-0.4176,4.7268
16:15:27,12.9272,38.3168,690.091,77.2416,28.9803,98.56,3.42693,4.46645,130.000396,-0.4176,5.2092
16:15:28,12.9267,38.3162,690.476,77.2416,28.98,98.56,3.42715,4.466357,129.7824103,0.0216,4.77
16:15:29,12.9274,38.3201,690.703,77.2416,28.9828,98.58,3.42712,4.466845,129.2529561,0.0648,4.77
16:15:30,12.928,38.3299,690.712,77.266,28.9903,98.56,3.42688,4.467915,128.852818,0.0648,4.8132
16:15:31,12.9281,38.3397,690.683,77.2416,28.9979,98.56,3.42048,4.468945,128.7211091,0.0648,4.374
16:15:32,12.9276,38.3315,690.782,77.2416,28.9916,98.56,3.41455,4.468046,128.987795,-0.1548,4.4172
16:15:33,12.9274,38.3312,691.076,77.266,28.9914,98.56,3.42373,4.468008,128.4049307,0.0648,4.4172
16:15:34,12.9268,38.3406,691.385,77.266,28.9989,98.58,3.42654,4.468938,128.1348097,0.0648,4.4172
16:15:35,12.9264,38.3431,691.664,77.266,29.0009,98.56,3.41763,4.469163,127.0794716,0.0648,4.8132
16:15:36,12.9268,38.3371,691.838,77.266,28.9962,98.58,3.41781,4.468589,126.4707903,0.0648,4.6368
16:15:37,12.9272,38.3461,691.892,77.266,29.0031,98.56,3.42663,4.469574,126.613209,0.0648,4.77
16:15:38,12.9275,38.3682,691.976,77.266,29.0202,98.56,3.42618,4.471899,126.1883872,0.0648,4.77
16:15:39,12.9268,38.3611,692.187,77.266,29.0148,98.56,3.42364,4.471101,125.9509394,-0.0648,4.77
16:15:40,12.9261,38.3443,692.467,77.266,29.0019,98.58,3.42417,4.469303,125.9977574,-0.0216,4.5072
16:15:41,12.9267,38.3431,692.723,77.266,29.0008,98.58,3.43046,4.469248,125.0830288,0.0648,4.5072
16:15:42,12.9269,38.3406,692.875,77.266,28.9989,98.56,3.43057,4.469016,124.935222,-0.0216,4.284
16:15:43,12.9274,38.335,693.011,77.266,28.9944,98.56,3.42788,4.468481,124.2977931,0.0648,4.374
16:15:44,12.9272,38.3403,693.185,77.2416,28.9986,98.56,3.42786,4.469024,124.4439384,0.0648,4.77
16:15:45,12.9272,38.3423,693.374,77.266,29.0001,98.58,3.42172,4.469241,124.0489019,0.0648,4.4172
16:15:46,12.9271,38.3443,693.586,77.266,29.0017,98.56,3.42178,4.46945,124.1959809,0.0648,4.1544
16:15:47,12.9274,38.3397,693.797,77.266,28.9981,98.56,3.4248,4.469009,123.4424279,0.0648,4.77
16:15:48,12.9274,38.3308,693.979,77.266,28.9912,98.56,3.41888,4.46811,123.1878929,-0.0216,4.6368
16:15:49,12.9274,38.3312,694.085,77.266,28.9915,98.56,3.42511,4.468149,123.1376168,-0.0648,4.6368
16:15:50,12.9274,38.337,694.244,77.266,28.9959,98.58,3.42172,4.468753,122.8809939,0.0648,4.77
16:15:51,12.9272,38.3366,694.501,77.2904,28.9957,98.56,3.41902,4.468707,123.2381016,0.0648,4.5072
16:15:52,12.9264,38.3443,694.757,77.266,29.0019,98.56,3.42805,4.469435,123.0368613,0.0216,4.5072
16:15:53,12.9263,38.3451,694.932,77.266,29.0025,98.56,3.42813,4.469505,122.9821716,0.0216,3.9348
16:15:54,12.9266,38.3437,695.054,77.266,29.0014,85.59,3.41916,4.469404,122.8303013,0.0648,4.1544
16:15:55,12.9265,38.349,695.191,77.2904,29.0054,98.22,3.41293,4.469947,122.5715306,0.0648,4.5936
16:15:56,12.9262,38.3534,695.342,77.266,29.009,98.58,3.42196,4.470381,122.5161461,0.0648,4.1544
16:15:57,12.9256,38.3622,695.539,77.2416,29.0159,98.56,3.43093,4.471242,122.4649473,-0.0648,4.1976
16:15:58,12.9243,38.3663,695.803,77.2904,29.0193,98.58,3.43439,4.471544,122.1002072,0.0648,4.3308
16:15:59,12.9243,38.3794,696.03,77.266,29.0295,98.58,3.43137,4.472916,122.3109174,0.0216,4.2408
16:16:00,12.9239,38.3804,696.159,77.266,29.0304,98.58,3.42241,4.472986,122.4136765,0.0216,4.1976
16:16:01,12.9238,38.3833,696.28,77.266,29.0327,98.56,3.42242,4.473273,122.6225805,0.0648,4.4604
16:16:02,12.9243,38.3816,696.462,77.266,29.0312,88.42,3.42535,4.473149,122.1002072,0.0648,4.284
16:16:03,12.9249,38.3705,696.666,77.266,29.0225,95.51,3.41945,4.472079,122.4649473,0.0648,3.8916
16:16:04,12.9251,38.3681,696.878,77.2904,29.0206,92.72,3.42577,4.471862,122.4136765,0.0648,4.0644
16:16:05,12.9254,38.361,697.068,77.2904,29.015,95.14,3.42883,4.471165,122.5715306,0.0648,3.8916
16:16:06,12.9254,38.3633,697.212,77.2904,29.0168,98.56,3.42601,4.471405,122.6735594,-0.0216,3.8916
16:16:07,12.9252,38.3635,697.334,77.266,29.017,98.56,3.42607,4.471421,122.5715306,0.0648,4.0212
16:16:08,12.9251,38.3627,697.471,77.266,29.0164,98.56,3.42617,4.47132,122.6735594,0.0648,4.1544
16:16:09,12.9249,38.3634,697.653,77.266,29.017,98.56,3.42625,4.471382,121.8361552,0.0648,4.0212
16:16:10,12.9242,38.3657,697.902,77.266,29.0189,92.28,3.42636,4.47156,122.2035659,0.0648,4.1112
16:16:11,12.9234,38.3771,698.181,77.266,29.0279,94.9,3.42011,4.472677,122.2035659,0.0648,3.5388
16:16:12,12.9235,38.3841,698.362,77.266,29.0333,98.53,3.42004,4.473413,121.7273696,0.0648,4.1544
16:16:13,12.9238,38.3818,698.416,77.2904,29.0315,88.33,3.41675,4.47322,121.3549707,0.0648,4.1544
16:16:14,12.9235,38.377,698.492,77.2904,29.0278,98.58,3.41072,4.472692,120.8134134,0.0648,4.2408
16:16:15,12.9237,38.3624,698.726,77.2904,29.0164,98.53,3.42016,4.471204,121.0852534,0.0648,3.978
16:16:16,12.9237,38.3538,699.013,77.2904,29.0098,88.03,3.42951,4.470336,120.6474685,0.0648,3.9348
16:16:17,12.924,38.3511,699.195,77.2904,29.0076,98.58,3.43298,4.470088,120.3176602,0.0648,4.0644
16:16:18,12.924,38.3416,699.301,77.266,29.0002,98.56,3.43039,4.469104,119.415614,0.0648,4.1976
16:16:19,12.9242,38.3344,699.416,77.2904,28.9947,98.56,3.42773,4.468391,118.6697,0.0648,4.1976
16:16:20,12.9243,38.3333,699.597,77.266,28.9937,98.58,3.42783,4.468298,118.5500454,0.0648,3.8016
16:16:21,12.9243,38.3325,699.847,77.266,28.9931,87.94,3.42796,4.468229,118.1397355,0.0216,3.8916
16:16:22,12.9243,38.3391,700.112,77.266,28.9983,98.02,3.42794,4.468926,117.2971557,-0.1116,4.0644
16:16:23,12.9244,38.3446,700.233,77.2904,29.0025,98.58,3.42168,4.469515,116.9907255,0.0648,3.7152
16:16:24,12.9244,38.33,700.325,77.2904,28.9912,87.64,3.42204,4.468004,116.6810433,-0.0216,3.7584
16:16:25,12.9246,38.3198,700.484,77.2904,28.9832,90.55,3.43136,4.466966,115.662587,0.0648,4.0644
16:16:26,12.9246,38.3087,700.711,77.2904,28.9746,86.98,3.4317,4.465827,114.2725954,0.0648,4.2408
16:16:27,12.9247,38.305,700.983,77.2904,28.9717,83.49,3.42905,4.465463,113.8623476,-0.0648,4.0212
16:16:28,12.9244,38.306,701.157,77.2904,28.9725,82.69,3.42913,4.465548,112.7264265,0.0648,4.374
16:16:29,12.9243,38.3077,701.249,77.2904,28.9739,98.51,3.42914,4.465719,111.9178512,-0.0648,4.1112
16:16:30,12.9244,38.3178,701.31,77.2904,28.9817,79.37,3.42895,4.46678,110.6096929,0.0648,4.0212
16:16:31,12.9244,38.3183,701.431,77.2904,28.9821,94.07,3.429,4.466835,108.9504106,0.0648,4.0212
16:16:32,12.9238,38.3097,701.643,77.2904,28.9755,98.58,3.42932,4.46589,108.4282978,0.0648,3.7584
16:16:33,12.9221,38.3089,701.922,77.2904,28.9752,98.56,3.42339,4.465634,107.2383927,0.0648,3.672
16:16:34,12.9185,38.3043,702.194,77.2904,28.9724,98.56,3.42385,4.464805,106.9577679,0.0648,3.582
16:16:35,12.9191,38.3055,702.436,77.3148,28.9733,98.56,3.42675,4.464999,106.3662746,0.0648,3.8916
16:16:36,12.9186,38.3036,702.535,77.2904,28.9719,98.56,3.43307,4.464759,105.0278294,-0.0648,3.8916
16:16:37,12.9202,38.3009,702.521,77.2904,28.9695,98.56,3.43302,4.464643,103.9086984,0.0648,3.8916
16:16:38,12.9203,38.2964,702.597,77.2904,28.9659,98.51,3.4365,4.464186,102.3014992,0.0648,4.0212
16:16:39,12.918,38.2945,702.847,77.2904,28.9649,78,3.43681,4.46376,100.9117237,0.0648,4.0212
16:16:40,12.9143,38.2969,703.156,77.3148,28.9676,89.52,3.4343,4.463636,100.146673,-0.1548,4.284
16:16:41,12.9126,38.2862,703.435,77.3148,28.9596,98.56,3.42858,4.462358,98.78064687,0.0648,3.8916
16:16:42,12.9128,38.2843,703.579,77.3148,28.9581,81.42,3.42867,4.462196,97.39606747,0.0648,4.0212
16:16:43,12.9139,38.2839,703.625,77.3148,28.9575,84.84,3.43148,4.462273,96.70522785,0.0648,3.6252
16:16:44,12.914,38.2813,703.71,77.3148,28.9555,98.58,3.43777,4.462018,95.37679327,-0.0216,4.284
16:16:45,12.9139,38.2794,703.877,77.3148,28.954,98.51,3.4441,4.461816,93.5878694,0.0648,3.978
16:16:46,12.9144,38.278,704.104,77.3148,28.9528,80.42,3.44135,4.461731,91.77531582,0.0648,3.7152
16:16:47,12.9116,38.2791,704.331,77.3392,28.9543,98.56,3.43876,4.461569,148.4770534,0.0648,3.8916
16:16:48,12.9097,38.2804,704.528,77.3148,28.9557,98.58,3.43896,4.461507,184.2161898,0.0648,3.7584
16:16:49,12.9102,38.2838,704.672,77.3148,28.9582,94.19,3.43892,4.461925,263.2947722,-0.0216,3.978
16:16:50,12.9104,38.2826,704.801,77.3148,28.9573,75.87,3.439,4.461824,276.7052278,0.0648,3.4956
16:16:51,12.9089,38.2824,704.952,77.3148,28.9574,84.08,3.43917,4.461654,276.7052278,0.0648,3.7584
16:16:52,12.9092,38.28,705.096,77.3148,28.9555,98.56,3.43927,4.461453,9.460057595,0.0648,4.0212
16:16:53,12.9057,38.2754,705.286,77.3148,28.9526,98.49,3.4397,4.460609,30.99745499,-0.0216,3.8916
16:16:54,12.9082,38.2729,705.497,77.3148,28.9502,79.22,3.43968,4.460624,90,0.0648,3.7152
16:16:55,12.9064,38.2742,705.679,77.3392,28.9515,84.47,3.43986,4.46057,86.88238799,0.0648,3.582
16:16:56,12.9039,38.2706,705.823,77.3148,28.9493,88.38,3.44018,4.459951,86.4121306,0.0648,3.5388
16:16:57,12.9043,38.2726,705.989,77.3392,28.9508,83.35,3.44019,4.460207,84.33729011,0.0648,3.9348
16:16:58,12.9039,38.2733,706.133,77.3148,28.9514,93.89,3.44027,4.460245,82.83909969,0.0648,4.0644
16:16:59,12.9033,38.2716,706.277,77.3148,28.9502,74.38,3.44042,4.460005,81.98845274,0.0648,3.672
16:17:00,12.9039,38.2693,706.497,77.3148,28.9483,74.29,3.44052,4.459843,81.21935313,0.0648,3.672
16:17:01,12.9032,38.2664,706.686,77.3392,28.9462,87.94,3.44072,4.459479,80.51194877,-0.0216,3.8016
16:17:02,12.9031,38.2618,706.822,77.3392,28.9426,73.82,3.4409,4.458991,79.08827631,0.0648,3.7152
16:17:03,12.903,38.2594,706.974,77.3148,28.9408,73.72,3.43481,4.458744,77.82825806,0.0648,3.4956
16:17:04,12.9035,38.2598,707.133,77.3392,28.9409,73.58,3.43484,4.458844,77.57007738,-0.0216,3.4956
16:17:05,12.9034,38.251,707.322,77.3392,28.9342,87.72,3.43798,4.457939,76.4485742,-0.1548,3.7152
16:17:06,12.903,38.2464,707.541,77.3392,28.9307,73.21,3.43822,4.45742,75.08750921,0.0648,3.5388
16:17:07,12.9024,38.2491,707.715,77.3392,28.9329,82.32,3.43827,4.457652,74.65719222,0.0648,3.4056
16:17:08,12.9026,38.2571,707.829,77.3148,28.939,98.56,3.43814,4.458504,73.43160146,-0.0216,3.6252
16:17:09,12.903,38.25,707.973,77.3392,28.9334,98.46,3.43834,4.457815,72.56930752,0.0648,3.4956
16:17:10,12.9032,38.2448,708.117,77.3392,28.9294,72.75,3.43851,4.457304,71.65890053,-0.0216,3.582
16:17:11,12.9029,38.2432,708.246,77.3636,28.9282,72.48,3.43241,4.457111,70.87394263,0.0648,3.672
16:17:12,12.9027,38.2383,708.428,77.3392,28.9245,87.2,3.4264,4.456592,70.11884004,-0.0216,3.672
16:17:13,12.9027,38.2369,708.67,77.3392,28.9234,72.16,3.43561,4.456461,69.31231757,0.0648,3.4488
16:17:14,12.9029,38.2442,708.905,77.3392,28.929,71.94,3.43842,4.457243,68.8438041,-0.0216,3.7152
16:17:15,12.9036,38.2494,709.048,77.3392,28.9329,86.86,3.43546,4.45787,67.41637349,0.0648,3.8448
16:17:16,12.9037,38.2495,709.132,77.3392,28.9329,98.58,3.4417,4.457893,66.48562458,-0.0216,3.672
16:17:17,12.9032,38.245,709.284,77.3392,28.9296,76.92,3.44191,4.457382,66.06976011,0.0648,3.582
16:17:18,12.903,38.2493,709.473,77.3392,28.9329,71.33,3.44527,4.457808,64.99081146,-0.0216,3.978
16:17:19,12.9032,38.25,709.654,77.3392,28.9334,71.21,3.44532,4.457916,64.46471666,0.0648,3.6252
16:17:20,12.9034,38.2469,709.806,77.3392,28.931,71.04,3.43637,4.457622,63.44684173,-0.0216,3.672
16:17:21,12.9036,38.2387,709.987,77.3392,28.9246,75.31,3.43662,4.456802,63.06993509,0.0648,3.8916
16:17:22,12.9037,38.2419,710.199,77.3392,28.927,81.83,3.4395,4.45715,61.98199263,0.0648,3.672
16:17:23,12.9036,38.2437,710.327,77.3392,28.9284,74.92,3.43953,4.457328,61.56525673,0.0648,3.4056
16:17:24,12.9037,38.2462,710.396,77.3392,28.9303,81.66,3.43951,4.457599,61.1587957,0.0648,3.4056
16:17:25,12.9034,38.2459,710.555,77.3392,28.9302,70.18,3.43339,4.457553,60.24090093,0.0648,3.6252
16:17:26,12.9032,38.2447,710.819,77.3392,28.9293,85.93,3.43354,4.457429,59.29862285,-0.0216,3.672
16:17:27,12.9031,38.2455,711.098,77.3392,28.93,69.91,3.43031,4.457507,59.13293948,0.0648,3.8916
16:17:28,12.9033,38.2397,711.235,77.3392,28.9254,91.62,3.42427,4.456926,58.32496632,0.0648,3.4488
16:17:29,12.9034,38.2288,711.274,77.3392,28.9169,81.15,3.4336,4.455819,57.74486561,0.0648,3.6252
16:17:30,12.9035,38.2233,711.41,77.3392,28.9126,69.35,3.44286,4.455262,57.53505272,-0.0216,3.582
16:17:31,12.9021,38.2174,711.644,77.3392,28.9084,79.78,3.44033,4.454511,56.7075813,-0.0216,3.4056
16:17:32,12.8995,38.221,711.871,77.3392,28.9117,74.87,3.43767,4.454628,56.60750897,0.0648,3.582
16:17:33,12.8991,38.2169,712.03,77.3636,28.9086,79.44,3.44408,4.454171,55.5034204,-0.0216,3.4056
16:17:34,12.8986,38.213,712.174,77.3636,28.9056,92.65,3.44426,4.453715,55.30965907,0.0648,3.6252
16:17:35,12.8986,38.2101,712.341,77.3392,28.9034,68.47,3.44154,4.453421,54.7697053,-0.0216,3.276
16:17:36,12.8998,38.2101,712.492,77.3392,28.9032,68.38,3.4353,4.45356,54.00224259,-0.2844,3.4956
16:17:37,12.8993,38.2038,712.607,77.3636,28.8984,68.25,3.43553,4.452848,53.5292097,-0.1116,3.582
16:17:38,12.8985,38.1928,712.826,77.3636,28.89,68.16,3.44501,4.451641,52.87493794,-0.198,3.4056
16:17:39,12.8989,38.1911,713.084,77.3636,28.8886,67.94,3.45137,4.45151,52.50439177,-0.0216,3.3624
16:17:40,12.8991,38.1912,713.221,77.3636,28.8886,67.69,3.45477,4.451556,52.36905564,-0.1548,3.9348
16:17:41,12.8991,38.1971,713.304,77.3636,28.8932,67.55,3.43937,4.452167,51.77620503,-0.0216,3.5388
16:17:42,12.9009,38.1969,713.471,77.3636,28.8927,67.42,3.43646,4.452345,50.61321947,-0.0216,3.3192
16:17:43,12.9004,38.1946,713.697,77.3636,28.891,84.74,3.43615,4.452067,50.61321947,-0.0216,3.1428
16:17:44,12.9012,38.2008,713.909,77.3636,28.8956,85.96,3.43606,4.452802,50.52661763,-0.1548,3.7584
16:17:45,12.9005,38.2004,714.038,77.3636,28.8955,71.72,3.43905,4.452686,49.99960396,-0.1548,3.672
16:17:46,12.9006,38.1952,714.16,77.3636,28.8914,98.39,3.43921,4.452168,49.65499053,-0.0216,3.7152
16:17:47,12.9011,38.194,714.334,77.3636,28.8904,78.17,3.44551,4.452106,49.35148549,-0.1548,3.8448
16:17:48,12.9014,38.1924,714.523,77.3636,28.8891,92.16,3.44561,4.451974,48.75349277,-0.1548,3.7152
16:17:49,12.9031,38.1852,714.728,77.3636,28.8832,66.13,3.4491,4.451417,48.4588818,-0.1548,3.4488
16:17:50,12.9039,38.1812,714.925,77.3636,28.8799,84.1,3.443,4.451093,48.20722126,-0.0216,3.6252
16:17:51,12.9039,38.1791,715.084,77.3636,28.8782,65.79,3.44025,4.450876,47.04423349,0.0648,3.3192
16:17:52,12.9043,38.1777,715.221,77.3636,28.8771,65.69,3.43696,4.450791,47.2092883,-0.1548,3.8448
16:17:53,12.9048,38.1789,715.336,77.3636,28.8779,65.57,3.43695,4.450969,46.14702729,0.0648,3.0996
16:17:54,12.9039,38.174,715.495,77.3636,28.8743,65.45,3.44006,4.450373,45.98517196,-0.5508,3.6252
16:17:55,12.9036,38.1754,715.737,77.3636,28.8754,65.23,3.42771,4.450505,46.06769191,-0.1548,3.7152
16:17:56,12.9038,38.1769,715.956,77.3636,28.8766,65.03,3.42777,4.450683,45.26421347,0.0648,3.4956
16:17:57,12.9038,38.1774,716.093,77.3636,28.8769,64.86,3.43356,4.450737,45.14711136,-0.0216,3.3192
16:17:58,12.9039,38.1764,716.252,77.3636,28.8761,64.71,3.43987,4.45066,44.79077861,-0.2844,3.4956
16:17:59,12.905,38.1755,716.403,77.3636,28.8752,64.54,3.43989,4.450683,44.16443793,-0.198,3.0564
16:18:00,12.9035,38.1786,716.532,77.3636,28.8779,64.4,3.43712,4.450853,43.42780276,-0.198,3.4488
16:18:01,12.9029,38.1782,716.631,77.3636,28.8778,83.13,3.43722,4.450761,43.11932441,0.0216,3.4956
16:18:02,12.9039,38.1674,716.843,77.388,28.8692,64.27,3.43748,4.449755,43.54151643,-0.5508,3.6252
16:18:03,12.9047,38.1656,717.123,77.3636,28.8676,63.96,3.43759,4.449662,43.27336813,-0.7704,3.4488
16:18:04,12.9048,38.1711,717.328,77.3636,28.8718,63.76,3.44379,4.45025,43.11932441,-0.1548,3.4488
16:18:05,12.9045,38.1773,717.412,77.3636,28.8767,82.78,3.44372,4.450861,42.28044199,-0.0216,3.3624
16:18:06,12.9052,38.1738,717.549,77.3636,28.8738,76.02,3.44093,4.450583,42.32072434,-0.1548,3.8448
16:18:07,12.905,38.1751,717.76,77.3636,28.8749,70.18,3.44101,4.450715,42.12883925,-0.198,3.672
16:18:08,12.9049,38.1845,717.934,77.3636,28.8822,63.05,3.4409,4.451682,41.22974605,-0.198,3.4956
16:18:09,12.9038,38.1907,718.071,77.3636,28.8872,68.38,3.44091,4.452208,40.75001872,-0.3312,3.4488
16:18:10,12.9036,38.1918,718.215,77.3636,28.8881,77,3.43474,4.452309,40.34285165,-0.1548,3.4488
16:18:11,12.9045,38.1918,718.434,77.388,28.8879,62.54,3.43478,4.452417,40.27072399,-0.504,3.3192
16:18:12,12.906,38.1954,718.623,77.388,28.8904,62.37,3.43133,4.452951,40.234689,-0.198,3.4956
16:18:13,12.904,38.2012,718.782,77.3636,28.8954,62.17,3.43141,4.453361,39.57739885,-0.4176,3.6252
16:18:14,12.9031,38.2053,718.956,77.388,28.8988,62.05,3.42811,4.453694,38.67631591,-0.504,3.186
16:18:15,12.9035,38.2082,719.161,77.388,28.9009,61.86,3.42811,4.45405,38.64109674,-0.4608,3.4056
16:18:16,12.9041,38.2088,719.32,77.388,28.9013,61.66,3.43101,4.454182,38.3891966,-0.1548,3.6252
16:18:17,12.9042,38.2067,719.457,77.388,28.8996,61.54,3.43111,4.453988,38.03334663,-0.1116,3.672
16:18:18,12.9044,38.209,719.608,77.3636,28.9013,61.47,3.43112,4.454244,37.29219263,-0.0648,3.3624
16:18:19,12.903,38.2025,719.753,77.388,28.8966,61.25,3.43765,4.453439,36.69534467,-0.1548,3.0996
16:18:20,12.9042,38.1988,719.919,77.3636,28.8935,61.1,3.43773,4.453184,36.20811825,-0.4176,3.1428
16:18:21,12.9063,38.1951,720.153,77.3636,28.8901,60.9,3.44112,4.453029,36.55541657,-0.6804,3.4056
16:18:22,12.9062,38.1983,720.41,77.3636,28.8927,60.63,3.44118,4.453362,36.5211871,-0.5508,3.186
16:18:23,12.9064,38.1977,720.531,77.388,28.8921,60.49,3.43213,4.453323,36.00104446,-0.5508,3.276
16:18:24,12.9059,38.193,720.615,77.3636,28.8886,60.44,3.43231,4.452797,35.4477293,-0.198,3.4056
16:18:25,12.9063,38.1868,720.812,77.3636,28.8837,60.27,3.43538,4.452194,35.10523484,-0.6804,3.3192
16:18:26,12.906,38.1945,721.031,77.3636,28.8898,60.1,3.4291,4.452975,34.56076885,-0.3312,3.2292
16:18:27,12.9055,38.1977,721.16,77.3636,28.8924,59.93,3.4229,4.453262,34.49400476,-0.1548,3.8448
16:18:28,12.9051,38.1954,721.236,77.388,28.8907,59.78,3.42588,4.452991,33.88446213,-0.2844,2.9664
16:18:29,12.9047,38.1885,721.426,77.388,28.8854,59.63,3.42903,4.452233,33.54831719,-0.4176,3.276
16:18:30,12.9044,38.1924,721.661,77.3636,28.8885,59.51,3.4353,4.45262,33.41367633,-0.7704,3.4488
16:18:31,12.9035,38.1927,721.888,77.388,28.8889,59.27,3.43546,4.452566,33.3450624,-0.4176,3.2292
16:18:32,12.9037,38.202,722.024,77.388,28.8961,59.1,3.43244,4.453564,32.94542889,-0.2844,3.276
16:18:33,12.904,38.2,722.123,77.3636,28.8944,58.9,3.4325,4.453394,32.87718003,-0.1116,3.7152
16:18:34,12.9035,38.1967,722.282,77.3636,28.892,58.78,3.42645,4.453007,32.18129526,-0.594,3.0996
16:18:35,12.9049,38.1968,722.449,77.3636,28.8918,58.61,3.43266,4.453169,32.04870725,-0.7704,3.4056
16:18:36,12.9038,38.1925,722.653,77.3636,28.8886,58.46,3.43581,4.452605,31.06431983,-0.5508,3.2292
16:18:37,12.9032,38.1933,722.857,77.3636,28.8894,58.27,3.43304,4.452651,30.90125187,-0.504,3.2292
16:18:38,12.9033,38.1923,723.031,77.3636,28.8886,58.02,3.43314,4.452566,30.37915924,-0.198,3.0996
16:18:39,12.9031,38.1954,723.161,77.388,28.8911,57.88,3.42691,4.452868,30.60789395,-0.5508,3.4056
16:18:40,12.9024,38.2022,723.237,77.388,28.8964,57.8,3.42685,4.453503,29.96031225,-0.5508,2.8368
16:18:41,12.9021,38.1968,723.389,77.388,28.8924,57.66,3.42994,4.452915,30.25172604,-0.8136,3.582
16:18:42,12.9019,38.195,723.639,77.388,28.891,57.53,3.4301,4.452721,29.66975034,-0.8136,3.0564
16:18:43,12.9014,38.196,723.933,77.3636,28.8919,57.29,3.43025,4.452783,29.6038308,-0.7704,3.0564
16:18:44,12.9018,38.2011,724.123,77.388,28.8958,57.09,3.43644,4.453364,29.89420119,-0.5508,3.1428
16:18:45,12.9018,38.207,724.229,77.3636,28.9003,56.85,3.43013,4.453983,29.47738586,-0.2844,3.582
16:18:46,12.9023,38.2089,724.358,77.3636,28.9017,56.7,3.42723,4.454238,28.45314976,-0.5508,3.0096
16:18:47,12.9025,38.225,724.495,77.388,28.9142,56.58,3.42358,4.455933,28.51572915,-0.8136,3.3624
16:18:48,12.9033,38.2144,724.669,77.3636,28.9057,56.48,3.43007,4.454927,28.0083348,-0.6804,3.5388
16:18:49,12.9024,38.2169,724.798,77.388,28.9078,56.39,3.43301,4.455098,27.91233071,0.0648,3.2292
