Time [LST],"Temperature [ITS-90, deg C]","Salinity, Practical [PSU]","Depth [salt water, m], lat = 33.00","Beam Transmission, Chelsea/Seatech/WET Labs CStar [%]","Density [sigma-t, Kg/m^3 ]",Altimeter [m],"Oxygen, SBE 43 [ml/l]",Conductivity [S/m],Heading [deg],Pitching [deg],Rolling [deg]
7:29:35,5.021,34.6983,882.507,76.119,27.4337,98.58,1.73584,3.361087,329.1307943,0.9468,4.8564
7:29:36,5.0214,34.6983,882.659,76.1434,27.4336,98.58,1.73586,3.361129,329.0346235,1.0332,4.5936
7:29:37,5.0233,34.6983,882.745,76.1434,27.4333,98.58,1.7358,3.361295,329.586299,1.0332,4.5504
7:29:38,5.0226,34.698,882.89,76.1434,27.4332,98.58,1.73587,3.361219,329.3281768,0.6804,4.5504
7:29:39,5.0191,34.6987,883.103,76.119,27.4341,98.58,1.73608,3.36097,329.5224975,0.9,4.5504
7:29:40,5.0177,34.6987,883.391,76.1434,27.4344,98.58,1.73621,3.360866,329.7827586,0.4176,4.8132
7:29:41,5.0171,34.6988,883.657,76.119,27.4345,98.58,1.7363,3.360832,329.9444105,0.9468,5.166
7:29:42,5.0171,34.6988,883.825,76.1434,27.4345,98.58,1.73634,3.360839,329.8145799,1.0332,4.8132
7:29:43,5.0174,34.6988,883.939,76.1434,27.4345,98.58,1.72678,3.360866,329.2615388,0.9,4.3308
7:29:44,5.0167,34.6989,884.137,76.1434,27.4346,98.58,1.73644,3.360818,329.5224975,0.5508,4.9896
7:29:45,5.0165,34.6988,884.418,76.119,27.4345,98.58,1.74188,3.360804,329.165499,0.504,4.4172
7:29:46,5.0145,34.699,884.646,76.119,27.435,98.58,1.73666,3.360659,329.7164312,0.8136,5.166
7:29:47,5.0133,34.6995,884.792,76.1434,27.4355,98.58,1.73675,3.360596,329.002545,0.9,4.68
7:29:48,5.014,34.699,884.922,76.1434,27.435,98.58,1.73675,3.360624,329.3921061,0.8136,4.7268
7:29:49,5.0148,34.699,885.12,76.119,27.4349,98.58,1.71761,3.3607,328.6087013,0.3744,4.7268
7:29:50,5.0138,34.6991,885.408,76.1434,27.4351,98.58,1.7273,3.360638,328.9356802,0.1116,4.5936
7:29:51,5.0128,34.6987,885.636,76.1434,27.4349,98.58,1.73815,3.360521,329.4559931,0.9468,4.9896
7:29:52,5.0102,34.6996,885.789,76.119,27.4359,98.58,1.72334,3.360375,328.3452197,0.8136,4.77
7:29:53,5.0084,34.6995,885.949,76.1434,27.436,98.58,1.72346,3.360202,328.4125051,0.9468,4.374
7:29:54,5.0092,34.6995,886.192,76.1434,27.436,98.58,1.72885,3.360292,328.1808383,0.9,4.2408
7:29:55,5.0091,34.6995,886.458,76.1434,27.436,98.58,1.72892,3.360292,327.7184592,0.6804,4.3308
7:29:56,5.0086,34.6997,886.648,76.1434,27.4362,98.58,1.72899,3.360272,327.4551251,0.6372,4.7268
7:29:57,5.0091,34.6991,886.778,76.119,27.4357,98.58,1.72901,3.360272,327.5529471,0.6372,4.4604
7:29:58,5.0074,34.6997,886.93,76.119,27.4363,98.58,1.72912,3.360175,327.2210061,0.3312,4.5504
7:29:59,5.0072,34.6996,887.188,76.119,27.4363,98.58,1.72919,3.360168,326.8878222,0.0648,4.5072
7:30:00,5.0068,34.6996,887.469,76.119,27.4363,98.58,1.72928,3.36014,327.1555608,0.5508,4.8132
7:30:01,5.0053,34.6997,887.682,76.119,27.4366,98.58,1.72939,3.36003,326.7865251,0.8136,4.8564
7:30:02,5.004,34.699,887.805,76.119,27.4361,98.58,1.72949,3.35985,326.4874243,0.8136,4.5504
7:30:03,5.0055,34.6992,887.92,76.119,27.4362,98.58,1.72945,3.360009,326.1155379,0.8136,4.284
7:30:04,5.0015,34.7001,888.148,76.0946,27.4374,98.58,1.72009,3.359739,326.082403,0.3312,4.5504
7:30:05,4.9993,34.7002,888.45,76.119,27.4376,98.58,1.72025,3.359559,325.2692972,0.0648,4.3308
7:30:06,4.9994,34.7001,888.739,76.119,27.4376,98.58,1.7257,3.359573,325.6421396,0.594,4.4604
7:30:07,4.9984,34.7002,888.891,76.119,27.4378,98.58,1.73538,3.359504,325.6782224,0.9468,4.374
7:30:08,5.0004,34.7002,888.961,76.119,27.4375,98.58,1.72571,3.359684,324.8947652,0.4608,4.284
7:30:09,4.9953,34.7008,889.091,76.119,27.4386,98.58,1.72059,3.359275,324.8611412,0.4176,4.6368
7:30:10,4.9899,34.7012,889.334,76.119,27.4396,98.58,1.72626,3.358846,324.6197613,0.0648,4.5072
7:30:11,4.9824,34.7015,889.63,76.119,27.4406,98.58,1.72667,3.358202,325.1660521,0.8136,4.77
7:30:12,4.9806,34.7014,889.873,76.119,27.4408,98.58,1.72681,3.358043,324.5156896,0.6804,5.0328
7:30:13,4.9776,34.7019,890.056,76.0946,27.4415,98.58,1.72698,3.357829,324.6534855,1.0332,4.68
7:30:14,4.9745,34.7022,890.232,76.0946,27.4421,98.58,1.72717,3.357579,324.3804765,0.6804,4.8132
7:30:15,4.9735,34.702,890.415,76.0946,27.4421,98.58,1.71764,3.357489,324.5860231,1.4292,4.68
7:30:16,4.9715,34.7019,890.575,76.119,27.4423,98.58,1.71777,3.357309,324.3099624,1.0332,4.4604
7:30:17,4.9696,34.7023,890.705,76.0946,27.4428,98.58,1.72328,3.357178,323.7236831,1.0332,4.284
7:30:18,4.9695,34.7021,890.91,76.119,27.4426,98.58,1.72334,3.357164,323.3046553,0.594,4.4172
7:30:19,4.9675,34.7022,891.198,76.0946,27.443,98.58,1.7235,3.357005,323.9309367,0.7236,4.5936
7:30:20,4.9657,34.7027,891.487,76.119,27.4435,98.58,1.72364,3.356888,323.6867172,0.6804,5.0328
7:30:21,4.9644,34.7023,891.677,76.0946,27.4434,98.58,1.72375,3.356749,322.4972144,0.9468,4.3308
7:30:22,4.9673,34.7022,891.769,76.0946,27.4429,98.58,1.72365,3.357005,322.2860257,0.8136,3.978
7:30:23,4.9568,34.7029,891.922,76.119,27.4447,98.58,1.72415,3.356126,322.4625395,0.5508,4.5504
7:30:24,4.9491,34.7043,892.173,76.119,27.4468,98.58,1.71491,3.355573,321.8239389,0.4176,4.68
7:30:25,4.9353,34.7045,892.453,76.119,27.4485,98.58,1.71559,3.354362,321.8967873,0.5508,4.8996
7:30:26,4.9398,34.7047,892.659,76.119,27.4481,98.58,1.72085,3.354798,321.2531937,0.7704,4.4172
7:30:27,4.9392,34.7055,892.751,76.119,27.4488,98.58,1.72089,3.354812,320.4939273,0.8568,3.672
7:30:28,4.9348,34.7035,892.888,76.119,27.4477,98.58,1.71151,3.354251,320.6037453,0.6804,4.68
7:30:29,4.9324,34.7055,893.124,76.119,27.4496,98.58,1.71165,3.354223,320.3512015,0.6804,4.5072
7:30:30,4.9267,34.7051,893.404,76.0946,27.45,98.58,1.71739,3.353684,319.729276,0.504,3.978
7:30:31,4.9252,34.705,893.663,76.0946,27.4501,98.58,1.71752,3.353552,319.1773353,0.6804,3.3192
7:30:32,4.9234,34.7052,893.853,76.119,27.4504,98.58,1.71765,3.353414,319.9481935,1.0332,4.8996
7:30:33,4.9189,34.7056,893.983,76.0946,27.4512,98.58,1.71787,3.353054,319.729276,1.0764,4.5504
7:30:34,4.9158,34.7059,894.166,76.0946,27.4518,98.58,1.71805,3.352812,319.0287687,0.6804,4.6368
7:30:35,4.9183,34.7058,894.379,76.0946,27.4515,98.58,1.70835,3.353034,318.8433496,0.9,4.1976
7:30:36,4.9121,34.7059,894.584,76.0946,27.4522,98.58,1.70867,3.352487,317.9452829,0.7236,3.978
7:30:37,4.9124,34.7058,894.797,76.0946,27.4522,98.58,1.71413,3.352529,318.544359,0.6804,4.3308
7:30:38,4.9109,34.7057,895.01,76.0946,27.4522,98.58,1.71425,3.35239,318.1702083,0.8136,4.5936
7:30:39,4.9084,34.7062,895.185,76.0946,27.4529,98.58,1.71441,3.352211,318.0593853,0.594,4.7268
7:30:40,4.906,34.7064,895.345,76.0946,27.4533,98.58,1.71455,3.352017,317.3778879,0.5508,4.5072
7:30:41,4.9057,34.7062,895.551,76.0702,27.4533,98.58,1.71461,3.351996,317.2999743,0.504,4.5504
7:30:42,4.9056,34.7061,895.764,76.0946,27.4532,98.58,1.70502,3.351982,316.7266319,0.7704,4.0644
7:30:43,4.9063,34.7053,895.977,76.0946,27.4525,98.58,1.70505,3.351982,317.5675896,0.7704,4.5936
7:30:44,4.9036,34.7064,896.235,76.0458,27.4536,98.58,1.71065,3.351844,316.4584836,0.6372,4.6368
7:30:45,4.9012,34.7066,896.477,76.0946,27.4541,98.58,1.71081,3.351664,316.8429865,1.1664,4.3308
7:30:46,4.9026,34.7055,896.615,76.0702,27.4531,98.58,1.71079,3.351699,316.9967378,1.2096,4.5072
7:30:47,4.9015,34.7074,896.692,76.0702,27.4546,98.58,1.70118,3.351768,316.6888474,0.8136,4.6368
7:30:48,4.8972,34.7061,896.845,76.0702,27.4541,98.58,1.71109,3.351277,316.2272361,0.7236,4.5936
7:30:49,4.8981,34.7066,897.133,76.0702,27.4544,98.58,1.70688,3.351409,315.6403505,0.3312,4.6368
7:30:50,4.8895,34.707,897.467,76.0946,27.4557,98.58,1.7019,3.350689,315.0507646,0.2412,4.4604
7:30:51,4.8877,34.7076,897.718,76.0702,27.4564,98.58,1.70747,3.350593,315.2092214,0.6804,4.5504
7:30:52,4.8881,34.708,897.833,76.0946,27.4567,98.58,1.70748,3.350662,315.2092214,0.9468,4.4172
7:30:53,4.8932,34.7072,897.941,76.0946,27.4554,98.58,1.70729,3.351056,315.6018717,1.4292,4.7268
7:30:54,4.89,34.7071,898.124,76.0702,27.4557,98.58,1.70748,3.350766,315.2866743,0.9468,4.374
7:30:55,4.8861,34.7077,898.367,76.0702,27.4566,98.58,1.7077,3.350482,314.7357865,0.3312,4.5936
7:30:56,4.8837,34.708,898.618,76.0702,27.4572,98.58,1.70787,3.350302,314.7357865,0.6372,4.6368
7:30:57,4.8823,34.7075,898.8,76.0702,27.457,98.58,1.70798,3.350143,314.9340682,0.8136,4.77
7:30:58,4.8816,34.7076,898.961,76.0702,27.4571,98.58,1.70805,3.350095,314.014828,0.6804,4.4604
7:30:59,4.8802,34.7079,899.181,76.0702,27.4575,98.58,1.70816,3.350012,314.6934403,0.7236,5.076
7:31:00,4.881,34.7075,899.477,76.0702,27.4571,98.58,1.7082,3.350061,314.014828,0.4176,4.8132
7:31:01,4.8793,34.7078,899.788,76.0702,27.4575,98.58,1.70835,3.349943,314.0939316,0.4608,5.0328
7:31:02,4.8801,34.7075,899.971,76.0702,27.4572,98.58,1.70836,3.349998,314.2156627,1.0332,4.68
7:31:03,4.8824,34.7073,899.981,76.0702,27.4567,98.58,1.70827,3.350185,313.080062,0.8136,4.284
7:31:04,4.8806,34.7085,900.028,76.0702,27.4579,98.58,1.69867,3.35013,313.4878771,0.8568,4.3308
7:31:05,4.8786,34.7084,900.294,76.0702,27.4581,98.58,1.7085,3.349957,312.5438562,0.198,4.5504
7:31:06,4.8762,34.7086,900.672,76.0702,27.4585,98.58,1.70446,3.34977,313.5677427,0.594,4.77
7:31:07,4.8746,34.7088,900.991,76.0702,27.4589,98.58,1.69915,3.34966,313.3244525,0.9468,4.8564
7:31:08,4.8759,34.7084,901.136,76.0702,27.4584,98.58,1.70459,3.34975,313.5278245,0.9468,5.2956
7:31:09,4.8784,34.708,901.221,76.0702,27.4578,98.58,1.7045,3.349943,313.1203122,0.6804,4.5072
7:31:10,4.8773,34.7082,901.397,76.0702,27.4581,98.58,1.70459,3.349874,312.9153922,0.4608,4.77
7:31:11,4.8756,34.7085,901.633,76.0702,27.4585,98.58,1.70472,3.349757,312.8749873,0.8136,4.2408
7:31:12,4.8755,34.7086,901.808,76.0702,27.4586,98.58,1.70477,3.349757,312.7502118,0.6372,4.1544
7:31:13,4.8755,34.7087,901.968,76.0702,27.4587,98.58,1.70481,3.349771,312.7502118,0.5508,4.4172
7:31:14,4.8733,34.7087,902.158,76.0458,27.4589,98.58,1.70495,3.349591,312.5438562,0.6372,4.284
7:31:15,4.8733,34.7088,902.424,76.0702,27.459,98.58,1.70501,3.349612,312.5438562,0.4176,4.3308
7:31:16,4.8732,34.7088,902.72,76.0702,27.459,98.58,1.70509,3.349612,312.669119,0.4176,4.68
7:31:17,4.8734,34.7084,902.925,76.0702,27.4587,98.58,1.70514,3.349605,312.8749873,1.0332,4.8132
7:31:18,4.8739,34.7086,903.025,76.0702,27.4588,98.58,1.70514,3.349674,312.5031664,0.9468,4.7268
7:31:19,4.8735,34.7087,903.14,76.0702,27.4589,98.58,1.70518,3.349654,312.1696763,0.594,4.8132
7:31:20,4.872,34.7088,903.331,76.0702,27.4592,98.58,1.7053,3.349529,312.6285258,0.7704,4.5504
7:31:21,4.8697,34.7091,903.589,76.0702,27.4597,98.58,1.70546,3.349363,311.9610099,0.504,4.6368
7:31:22,4.868,34.7091,903.839,76.0702,27.4598,98.58,1.70559,3.349218,311.2465072,0.6804,4.374
7:31:23,4.8682,34.709,904.037,76.0702,27.4597,98.58,1.70563,3.349239,311.2012968,0.5508,4.6368
7:31:24,4.8665,34.7092,904.197,76.0702,27.4601,98.58,1.70575,3.349108,311.3298659,0.8568,4.6368
7:31:25,4.8643,34.7095,904.365,76.0702,27.4606,98.58,1.70588,3.348942,311.2012968,0.8136,4.3308
7:31:26,4.8632,34.7095,904.563,76.0702,27.4607,98.58,1.70598,3.348859,311.1177242,0.6372,4.8132
7:31:27,4.8556,34.7101,904.761,76.0702,27.462,98.58,1.69666,3.348229,311.1177242,0.9468,4.5504
7:31:28,4.8535,34.7104,904.96,76.0702,27.4626,98.58,1.69679,3.348077,310.8626606,0.9468,4.4604
7:31:29,4.8543,34.7113,905.165,76.0702,27.4632,98.58,1.70226,3.348237,310.1712333,0.4608,4.68
7:31:30,4.8475,34.711,905.341,76.0702,27.4637,98.58,1.70261,3.347607,310.2173979,0.7704,4.7268
7:31:31,4.847,34.7107,905.516,76.0946,27.4635,98.58,1.70268,3.347545,310.2173979,0.7704,4.2408
7:31:32,4.8445,34.7106,905.714,76.0702,27.4638,98.58,1.70284,3.347324,310.3450095,0.8136,4.77
7:31:33,4.842,34.711,905.904,76.0702,27.4643,98.58,1.70299,3.347144,309.9111775,0.8136,4.68
7:31:34,4.8436,34.7106,906.14,76.0702,27.4638,98.58,1.70298,3.347262,309.6927838,0.3744,4.77
7:31:35,4.8416,34.7115,906.36,76.0946,27.4648,98.58,1.70312,3.347165,309.1659461,0.4608,4.4172
7:31:36,4.8415,34.7117,906.506,76.0702,27.4649,98.58,1.69344,3.347179,309.2964004,0.7236,4.5504
7:31:37,4.8394,34.7114,906.666,76.0702,27.4649,98.58,1.69357,3.346972,310.000396,0.6372,5.1192
7:31:38,4.8376,34.7109,906.894,76.0702,27.4648,98.58,1.69919,3.346778,309.0751379,0.6804,4.4172
7:31:39,4.8375,34.7111,907.122,76.0702,27.4649,98.58,1.69925,3.346799,308.8966375,0.594,4.2408
7:31:40,4.8365,34.7108,907.312,76.0702,27.4648,98.58,1.69934,3.346688,308.4491804,0.7704,4.3308
7:31:41,4.8387,34.7096,907.465,76.0702,27.4636,98.58,1.69929,3.346792,308.8089569,0.7704,5.0328
7:31:42,4.8349,34.7112,907.663,76.0702,27.4653,98.58,1.6995,3.346592,308.8089569,0.594,4.68
7:31:43,4.8329,34.7116,907.913,76.0946,27.4658,98.58,1.69964,3.34646,307.9972781,0.4608,4.4172
7:31:44,4.8318,34.7117,908.149,76.0946,27.4661,98.58,1.69974,3.346384,309.2094713,0.9468,5.166
7:31:45,4.8317,34.7114,908.287,76.0946,27.4659,98.58,1.69006,3.346357,308.1348097,0.9468,4.374
7:31:46,4.833,34.7111,908.41,76.0946,27.4654,98.58,1.69003,3.346454,308.629422,0.9468,4.8132
7:31:47,4.8326,34.7112,908.607,76.0702,27.4655,98.58,1.69558,3.346433,308.2682218,0.4608,4.5504
7:31:48,4.8323,34.7114,908.881,76.0702,27.4658,98.58,1.69566,3.34644,307.7696091,0.2844,4.68
7:31:49,4.8317,34.7113,909.147,76.0702,27.4657,98.58,1.69575,3.346385,308.0419292,0.5508,4.5504
7:31:50,4.8318,34.7113,909.322,76.0702,27.4657,98.58,1.69579,3.346399,308.4491804,0.8568,4.8564
7:31:51,4.8325,34.7113,909.414,76.0702,27.4656,98.58,1.69578,3.346468,308.4933871,1.0332,4.8564
7:31:52,4.832,34.7112,909.589,76.0702,27.4656,98.58,1.69585,3.346426,308.4933871,0.8136,5.2092
7:31:53,4.8317,34.7114,909.84,76.0946,27.4658,98.58,1.69592,3.346419,308.0902511,0.6372,4.8132
7:31:54,4.8314,34.7115,910.098,76.0946,27.4659,98.58,1.69599,3.346413,308.0902511,0.6372,4.68
7:31:55,4.8312,34.7113,910.311,76.0702,27.4658,98.58,1.69606,3.346392,307.6797139,0.8136,4.5936
7:31:56,4.8317,34.7112,910.472,76.0946,27.4657,98.58,1.69608,3.346433,308.8089569,0.8136,4.77
7:31:57,4.8312,34.7113,910.639,76.0946,27.4658,98.58,1.69614,3.346406,308.0419292,0.8136,4.1112
7:31:58,4.8312,34.7114,910.837,76.0946,27.4659,98.58,1.69618,3.34642,307.9525825,0.9468,4.1976
7:31:59,4.831,34.7115,911.042,76.0946,27.466,98.58,1.69624,3.346427,308.5412294,0.6804,5.076
7:32:00,4.8309,34.7115,911.248,76.0702,27.466,98.58,1.68656,3.34642,308.4049307,0.594,4.9896
7:32:01,4.831,34.7113,911.438,76.0946,27.4659,98.58,1.69634,3.346427,308.585347,0.8136,4.77
7:32:02,4.8309,34.7113,911.605,76.0946,27.4659,98.58,1.69214,3.34642,308.2682218,0.9,4.4604
7:32:03,4.8308,34.7115,911.789,76.0946,27.466,98.58,1.6867,3.346434,308.8089569,0.7704,4.8996
7:32:04,4.8309,34.7114,912.025,76.0946,27.466,98.58,1.69224,3.346448,308.1793243,1.0332,4.5504
7:32:05,4.8309,34.7115,912.298,76.0946,27.466,98.58,1.6923,3.346469,308.0902511,0.5508,4.8996
7:32:06,4.831,34.7113,912.527,76.0946,27.4659,98.58,1.70209,3.346476,308.765054,1.1664,5.0328
7:32:07,4.8313,34.7113,912.634,76.0946,27.4658,98.58,1.70211,3.346496,307.8144885,0.8136,4.68
7:32:08,4.8312,34.7113,912.757,76.0702,27.4658,98.58,1.69665,3.346503,308.2682218,0.8136,4.68
7:32:09,4.8301,34.7117,912.962,76.0946,27.4662,98.58,1.68701,3.346441,307.7696091,0.7236,4.7268
7:32:10,4.83,34.7115,913.175,76.0946,27.4661,98.58,1.68707,3.346427,307.4504035,0.6804,4.374
7:32:11,4.8296,34.7116,913.38,76.0946,27.4663,98.58,1.69262,3.346414,308.1793243,0.594,4.5504
7:32:12,4.8292,34.7117,913.586,76.0946,27.4664,98.58,1.69269,3.346386,308.0902511,0.504,4.68
7:32:13,4.8294,34.7117,913.822,76.0946,27.4663,98.58,1.69274,3.346421,308.0419292,0.6804,4.5504
7:32:14,4.8288,34.7117,914.057,76.0946,27.4664,98.58,1.69282,3.346379,308.765054,0.6804,4.77
7:32:15,4.829,34.7116,914.233,76.119,27.4663,98.58,1.69286,3.346386,308.1348097,0.7236,4.9896
7:32:16,4.8288,34.7117,914.348,76.0946,27.4664,98.58,1.69289,3.346386,308.1793243,0.7704,4.77
7:32:17,4.8275,34.7119,914.546,76.0946,27.4667,98.58,1.693,3.346297,307.8144885,0.6804,4.1976
7:32:18,4.828,34.7119,914.849,76.0946,27.4666,98.58,1.69305,3.346352,307.8144885,0.8136,4.284
7:32:19,4.8276,34.712,915.085,76.0946,27.4668,98.58,1.69312,3.346338,308.4049307,0.8136,4.8996
7:32:20,4.828,34.7117,915.222,76.119,27.4665,98.58,1.69314,3.346352,308.3163017,0.8136,4.8564
7:32:21,4.8279,34.7119,915.367,76.0946,27.4667,98.58,1.69318,3.346373,307.8630568,0.8136,4.6368
7:32:22,4.8269,34.712,915.581,76.0946,27.4668,98.58,1.69327,3.346297,308.2682218,0.8136,4.5936
7:32:23,4.8269,34.712,915.824,76.0946,27.4669,98.58,1.69333,3.346311,307.9078421,0.6804,4.8996
7:32:24,4.8267,34.7121,916.037,76.0946,27.4669,98.58,1.69339,3.346304,307.5407665,0.594,4.6368
7:32:25,4.8266,34.7119,916.228,76.0946,27.4668,98.58,1.69344,3.34629,307.7246843,0.7236,4.8564
7:32:26,4.8265,34.712,916.426,76.0946,27.4669,98.58,1.6935,3.34629,308.1793243,0.7704,4.8132
7:32:27,4.8263,34.712,916.632,76.0946,27.4669,98.58,1.69355,3.34629,307.8144885,0.8568,4.3308
7:32:28,4.8267,34.712,916.799,76.0946,27.4669,98.58,1.69358,3.346325,307.9972781,0.594,4.8132
7:32:29,4.8265,34.712,916.974,76.0946,27.4669,98.58,1.69363,3.346325,307.4013792,0.2412,4.1112
7:32:30,4.8263,34.7121,917.218,76.119,27.467,98.58,1.69369,3.346325,308.1793243,0.8136,4.7268
7:32:31,4.8263,34.7123,917.491,76.0946,27.4671,98.58,1.68401,3.346346,307.5858785,0.594,4.2408
7:32:32,4.8264,34.7121,917.704,76.0946,27.467,98.58,1.68405,3.346353,308.852818,0.8136,4.8996
7:32:33,4.8266,34.7122,917.796,76.0946,27.467,98.58,1.68957,3.346381,307.7696091,0.7236,4.8564
7:32:34,4.8266,34.7122,917.911,76.0946,27.467,98.58,1.6896,3.346388,308.1793243,0.6804,4.284
7:32:35,4.8261,34.7122,918.132,76.0946,27.4671,98.58,1.68968,3.346353,308.4049307,0.6804,4.5936
7:32:36,4.8262,34.7124,918.428,76.0946,27.4672,98.58,1.68974,3.346388,308.3606379,0.9468,4.374
7:32:37,4.8262,34.7123,918.701,76.0946,27.4672,98.58,1.69956,3.346395,308.8089569,0.594,5.1192
7:32:38,4.8261,34.7124,918.929,76.0946,27.4673,98.58,1.68986,3.346409,308.765054,0.9468,4.9464
7:32:39,4.8261,34.7123,919.074,76.0946,27.4671,98.58,1.68439,3.346402,308.3163017,0.594,4.6368
7:32:40,4.8264,34.7124,919.174,76.0946,27.4672,98.58,1.68991,3.346443,308.3163017,0.5508,4.5936
7:32:41,4.8262,34.7123,919.358,76.0946,27.4672,98.58,1.69972,3.34643,308.3606379,0.4176,4.1976
7:32:42,4.825,34.7123,919.631,76.0946,27.4673,98.58,1.69984,3.346333,308.852818,0.6372,4.5936
7:32:43,4.8248,34.7124,919.844,76.0946,27.4674,98.58,1.68464,3.346326,308.9440618,0.8136,4.8132
7:32:44,4.824,34.7126,919.997,76.0946,27.4676,98.58,1.68471,3.346278,308.9440618,0.8136,4.7268
7:32:45,4.8237,34.7126,920.165,76.0946,27.4677,98.58,1.70003,3.346257,307.8630568,0.594,4.4172
7:32:46,4.8242,34.7125,920.454,76.0946,27.4676,98.58,1.69032,3.346305,309.3398046,0.9,4.77
7:32:47,4.8235,34.7128,920.757,76.0946,27.4678,98.58,1.6849,3.346285,308.4491804,0.7704,4.5504
7:32:48,4.8236,34.7126,920.917,76.0702,27.4677,98.58,1.69045,3.346285,308.629422,0.7704,4.5072
7:32:49,4.8238,34.7128,920.995,76.0946,27.4678,98.58,1.6807,3.346319,308.629422,0.8136,4.5504
7:32:50,4.8233,34.7127,921.132,76.0946,27.4678,98.58,1.69052,3.346278,308.765054,0.9468,4.8132
7:32:51,4.8226,34.7128,921.338,76.0946,27.468,98.58,1.69611,3.34623,308.987795,0.8568,4.5504
7:32:52,4.8204,34.713,921.641,76.0946,27.4684,98.58,1.69076,3.346064,308.4049307,0.3312,4.8132
7:32:53,4.8163,34.7135,921.959,76.119,27.4693,98.58,1.69101,3.345753,309.0751379,0.594,5.076
7:32:54,4.8192,34.7123,922.149,76.0946,27.468,98.58,1.69095,3.345912,308.8089569,0.6804,5.2524
7:32:55,4.82,34.7122,922.226,76.119,27.4678,98.58,1.69093,3.345988,308.5412294,0.8136,5.1192
7:32:56,4.8173,34.7136,922.394,76.119,27.4692,98.58,1.68131,3.345871,308.4491804,0.7236,4.68
7:32:57,4.8149,34.7135,922.652,76.119,27.4694,98.58,1.68148,3.345649,308.4049307,0.8136,4.5504
7:32:58,4.8121,34.7132,922.903,76.119,27.4695,98.58,1.68718,3.345394,308.5412294,0.9468,4.8132
7:32:59,4.8081,34.7142,923.132,76.0946,27.4708,98.58,1.6874,3.345131,308.6734547,0.9468,4.9464
7:33:00,4.8105,34.7138,923.307,76.0946,27.4702,98.58,1.68734,3.345318,308.585347,1.0332,4.8564
7:33:01,4.8121,34.713,923.429,76.0946,27.4693,98.58,1.68731,3.345401,309.031487,0.8136,4.6368
7:33:02,4.8106,34.7124,923.597,76.119,27.4691,98.58,1.68742,3.345221,308.4491804,0.8136,4.4172
7:33:03,4.8052,34.714,923.856,76.1434,27.4709,98.58,1.6877,3.344889,308.765054,0.6372,4.8132
7:33:04,4.8042,34.7142,924.106,76.119,27.4712,98.58,1.6878,3.344827,308.5412294,0.6372,4.9896
7:33:05,4.8027,34.714,924.35,76.119,27.4712,98.58,1.68793,3.344682,308.4933871,0.6372,4.1112
7:33:06,4.8029,34.7139,924.555,76.0946,27.4711,98.58,1.68797,3.344703,309.1187479,0.8568,5.0328
7:33:07,4.8033,34.7138,924.7,76.119,27.4709,98.58,1.67821,3.344731,308.6734547,0.8136,4.6368
7:33:08,4.804,34.7141,924.823,76.119,27.4711,98.58,1.67821,3.34482,308.3606379,0.6804,4.8132
7:33:09,4.8028,34.7139,925.006,76.119,27.4711,98.58,1.68383,3.34471,308.223795,0.504,4.5504
7:33:10,4.8018,34.7141,925.264,76.119,27.4714,98.58,1.68394,3.344648,309.0751379,1.0332,4.5504
7:33:11,4.8011,34.7142,925.53,76.119,27.4716,98.58,1.68403,3.344606,308.765054,0.9,4.8132
7:33:12,4.7998,34.7145,925.758,76.119,27.4719,98.58,1.68414,3.344517,308.4049307,0.6804,4.77
7:33:13,4.8009,34.7143,925.941,76.119,27.4717,98.58,1.68414,3.344613,308.6734547,0.9468,4.68
7:33:14,4.8005,34.7145,926.078,76.119,27.4718,98.58,1.68419,3.3446,309.2964004,1.0332,5.166
7:33:15,4.8006,34.7145,926.201,76.119,27.4719,98.58,1.68421,3.34462,308.987795,0.8136,4.7268
7:33:16,4.7989,34.7146,926.414,76.119,27.4721,98.58,1.68434,3.344475,309.2529561,0.6804,4.8564
7:33:17,4.797,34.7147,926.695,76.119,27.4724,98.58,1.68449,3.34433,308.4491804,0.6372,4.5936
7:33:18,4.7933,34.7152,926.932,76.119,27.4732,98.58,1.6847,3.344047,308.8966375,0.594,4.7268
7:33:19,4.7933,34.7149,927.115,76.119,27.4729,98.58,1.68475,3.344033,308.3606379,0.8136,4.5504
7:33:20,4.7935,34.7149,927.275,76.119,27.4729,98.58,1.68478,3.344061,308.765054,0.5508,4.77
7:33:21,4.7928,34.7149,927.466,76.119,27.4731,98.58,1.68485,3.344013,308.4049307,0.8568,4.4172
7:33:22,4.7911,34.7149,927.687,76.119,27.4732,98.58,1.68498,3.343868,308.8966375,0.4608,4.6368
7:33:23,4.7906,34.7154,927.915,76.119,27.4737,98.58,1.67526,3.343868,308.5412294,0.9468,4.1976
7:33:24,4.7919,34.715,928.068,76.119,27.4732,98.58,1.67524,3.343964,308.8089569,0.6804,4.8564
7:33:25,4.7911,34.7152,928.168,76.119,27.4735,98.58,1.68084,3.343909,308.8966375,0.8136,4.9464
7:33:26,4.7902,34.7152,928.366,76.119,27.4736,98.61,1.68092,3.34384,309.4733824,0.7704,5.0328
7:33:27,4.7888,34.7154,928.639,76.119,27.4739,98.58,1.68105,3.343743,309.4301013,0.7236,4.8996
7:33:28,4.7878,34.7155,928.913,76.119,27.4741,98.58,1.68116,3.343674,309.3867805,1.0764,4.8996
