Time [LST],"Temperature [ITS-90, deg C]","Salinity, Practical [PSU]","Depth [salt water, m], lat = 33.00","Beam Transmission, Chelsea/Seatech/WET Labs CStar [%]","Density [sigma-t, Kg/m^3 ]",Altimeter [m],"Oxygen, SBE 43 [ml/l]",Conductivity [S/m],Heading [deg],Pitching [deg],Rolling [deg]
7:59:22,21.8256,35.37,161.745,80.6827,24.5478,98.56,4.37464,5.032192,243.6320062,-1.4292,4.5072
7:59:23,21.8225,35.3687,162.096,80.6827,24.5477,98.56,4.36148,5.03172,241.4499546,-3.3192,4.1544
7:59:24,21.7825,35.361,162.805,80.6827,24.553,98.56,4.36754,5.026637,241.2730279,-4.2408,5.0328
7:59:25,21.6873,35.3514,163.633,80.6827,24.5722,98.56,4.38311,5.015598,240.696573,-4.8132,5.2524
7:59:26,21.6985,35.3477,164.081,80.6827,24.5663,98.56,4.37309,5.016314,243.3189567,-1.7352,5.076
7:59:27,21.7734,35.3589,163.909,80.6827,24.554,98.56,4.36611,5.025483,244.9204302,-0.0648,5.4288
7:59:28,21.8131,35.3651,163.363,80.6827,24.5476,98.56,4.36974,5.030354,244.2687021,-0.9468,4.5504
7:59:29,21.7893,35.3631,163.05,80.6827,24.5527,98.56,4.3672,5.027621,244.7264851,-1.6056,4.4172
7:59:30,21.7717,35.3596,163.288,80.6827,24.555,98.56,4.33868,5.025368,243.2577733,-3.582,4.5504
7:59:31,21.7478,35.3567,163.833,80.6827,24.5595,98.56,4.34207,5.022547,241.8602645,-5.166,4.9464
7:59:32,21.7261,35.3549,164.296,80.6583,24.5641,98.56,4.36171,5.020085,242.7028443,-3.978,5.0328
7:59:33,21.7066,35.3545,164.497,80.6583,24.5692,98.56,4.36728,5.018037,245.8615571,-1.1196,5.076
7:59:34,21.6794,35.3558,164.616,80.6827,24.5778,98.56,4.36644,5.015388,244.528591,-2.1744,5.2956
7:59:35,21.7094,35.3525,164.758,80.6827,24.567,98.56,4.36313,5.018085,244.9204302,-1.7352,5.5152
7:59:36,21.701,35.3507,164.975,80.6827,24.5679,98.56,4.35569,5.016997,244.4647167,-2.484,4.6368
7:59:37,21.6508,35.3464,165.304,80.7071,24.5785,78.66,4.33896,5.011269,244.6621451,-2.4408,4.284
7:59:38,21.618,35.3443,165.647,80.6827,24.5861,82.91,4.34424,5.007631,245.8615571,-1.9116,4.8132
7:59:39,21.6276,35.3436,165.736,80.6827,24.5829,98.56,4.3506,5.008541,246.4167887,-1.3392,4.8132
7:59:40,21.7011,35.3494,165.549,80.6827,24.5669,98.56,4.35753,5.016867,247.1257215,-0.2844,4.9896
7:59:41,21.6863,35.3467,165.392,80.6827,24.5689,98.56,4.37085,5.014982,246.4167887,-1.1196,4.3308
7:59:42,21.6461,35.345,165.594,80.7071,24.5788,98.56,4.36965,5.010628,246.205727,-2.0016,4.4172
7:59:43,21.6187,35.3427,166.094,80.6827,24.5847,98.56,4.35542,5.007518,245.32357,-2.3076,4.7268
7:59:44,21.6098,35.3411,166.579,80.6827,24.586,98.56,4.36866,5.006422,246.5604119,-1.7352,4.68
7:59:45,21.617,35.3396,166.788,80.6827,24.5828,98.56,4.37249,5.006982,247.1965772,-0.99,4.68
7:59:46,21.6284,35.3401,166.803,80.7071,24.58,98.56,4.36341,5.008217,247.4880953,-0.9,4.6368
7:59:47,21.6291,35.3419,166.787,80.6827,24.5812,98.56,4.3592,5.008525,246.9143893,-1.1664,4.6368
7:59:48,21.617,35.3405,166.862,80.6827,24.5835,98.56,4.36562,5.007104,246.0697601,-1.692,4.8564
7:59:49,21.6173,35.3406,167.063,80.7071,24.5835,98.56,4.35477,5.007153,246.0697601,-1.1196,4.8564
7:59:50,21.6113,35.3392,167.347,80.6827,24.5841,98.56,4.3581,5.006366,246.2796822,-1.5156,4.68
7:59:51,21.575,35.3377,167.668,80.6827,24.593,98.56,4.36503,5.002437,246.1376524,-1.8252,4.68
7:59:52,21.5667,35.3375,167.959,80.7071,24.5951,98.56,4.35614,5.001577,245.5219399,-2.1744,4.77
7:59:53,21.5648,35.3371,168.123,80.7071,24.5954,98.56,4.34815,5.001325,245.8615571,-1.9548,4.8132
7:59:54,21.5783,35.3367,168.16,80.6827,24.5913,98.56,4.32947,5.002673,247.4163735,-1.0332,4.77
7:59:55,21.5839,35.3373,168.197,80.7071,24.5903,98.56,4.34833,5.003338,246.3481418,-1.5588,4.77
7:59:56,21.5726,35.3365,168.399,80.7071,24.5927,98.56,4.36857,5.002072,244.9908115,-2.7036,4.3308
7:59:57,21.5552,35.3352,168.75,80.7071,24.5966,98.56,4.36032,5.000125,246.1376524,-2.3076,4.2408
7:59:58,21.5102,35.3351,169.033,80.7071,24.6089,98.56,4.36355,4.995468,247.4163735,-1.8252,4.6368
7:59:59,21.5208,35.3333,169.078,80.7071,24.6047,98.56,4.36015,4.996344,249.5536989,-0.7704,4.4172
8:00:00,21.555,35.3335,168.988,80.7071,24.5954,98.56,4.3522,4.999897,248.008589,-0.99,5.0328
8:00:01,21.5353,35.3333,169.048,80.7071,24.6007,78.46,4.35501,4.997845,247.0550729,-2.2644,4.9896
8:00:02,21.5248,35.3339,169.361,80.7071,24.604,82.44,4.3573,4.996839,248.2299772,-2.1312,4.8564
8:00:03,21.5076,35.3335,169.801,80.7071,24.6085,98.56,4.35463,4.995038,248.8438041,-2.1744,4.4604
8:00:04,21.4978,35.3336,170.055,80.7071,24.6112,98.56,4.35132,4.994041,250.5341014,-0.99,4.8996
8:00:05,21.5067,35.3315,170.1,80.7071,24.6072,98.56,4.3563,4.994714,250.3697132,-1.296,4.9896
8:00:06,21.5155,35.3331,170.099,80.7071,24.606,98.53,4.34468,4.995825,250.4517413,-1.6488,4.1976
8:00:07,21.5101,35.3325,170.233,80.7071,24.607,98.56,4.35199,4.995193,249.3903071,-2.3076,4.284
8:00:08,21.4997,35.3323,170.569,80.7071,24.6098,98.56,4.35712,4.994106,249.5536989,-2.79,4.5504
8:00:09,21.4925,35.3329,171.039,80.7071,24.6121,98.56,4.35505,4.993458,249.7978392,-3.186,4.4172
8:00:10,21.4901,35.3329,171.345,80.7071,24.6129,98.56,4.35539,4.993222,251.2196984,-2.2644,4.1544
8:00:11,21.4981,35.3322,171.375,80.7071,24.6101,98.56,4.35074,4.99396,252.4777302,-1.5588,4.0212
8:00:12,21.4994,35.3317,171.241,80.7071,24.6093,98.56,4.33821,4.994033,253.7316122,-0.5508,4.4172
8:00:13,21.4973,35.3314,171.233,80.7071,24.6097,98.56,4.33152,4.993766,253.3354286,-1.1664,4.5072
8:00:14,21.4952,35.3314,171.472,80.7315,24.6103,98.56,4.34838,4.993571,253.0422321,-1.8252,4.3308
8:00:15,21.492,35.3314,171.83,80.7315,24.6112,98.56,4.35987,4.993255,253.9291257,-1.5588,4.284
8:00:16,21.4857,35.3314,172.061,80.7315,24.613,98.56,4.36035,4.992615,254.8664665,-1.3392,4.1544
8:00:17,21.4858,35.3309,172.106,80.7315,24.6125,98.56,4.35757,4.992558,255.0875092,-1.4292,3.978
8:00:18,21.4832,35.3305,172.143,80.7315,24.6129,98.56,4.35225,4.99225,254.8664665,-1.4724,4.1112
8:00:19,21.4799,35.3305,172.381,80.7315,24.6138,98.56,4.34848,4.991909,254.2383449,-2.0448,4.5504
8:00:20,21.4634,35.3297,172.814,80.7315,24.6178,98.56,4.35542,4.990134,254.5449904,-2.4408,3.9348
8:00:21,21.4179,35.3282,173.209,80.7315,24.6292,98.56,4.35614,4.985262,255.6407986,-2.1312,4.5504
8:00:22,21.4154,35.3261,173.366,80.7315,24.6284,98.56,4.34262,4.984744,255.6407986,-2.088,3.9348
8:00:23,21.4601,35.3257,173.291,80.7315,24.6157,98.56,4.34503,4.989307,257.0586955,-0.7236,4.68
8:00:24,21.4563,35.3282,173.142,80.7315,24.6186,98.56,4.34938,4.989218,256.9364603,-0.99,4.77
8:00:25,21.4402,35.3276,173.209,80.7315,24.6226,78.39,4.32847,4.987483,256.3316984,-1.9116,4.5504
8:00:26,21.4369,35.3284,173.626,80.7315,24.6242,82.03,4.3289,4.987272,257.0586955,-2.2644,3.9348
8:00:27,21.4066,35.3267,174.201,80.7315,24.6312,98.56,4.35085,4.98395,257.0586955,-2.5272,4.284
8:00:28,21.3825,35.3259,174.522,80.7315,24.6372,98.56,4.36103,4.981365,259.3952202,-0.6804,4.1544
8:00:29,21.4059,35.3253,174.515,80.7071,24.6303,98.56,4.351,4.983715,258.6606925,-1.0764,4.0212
8:00:30,21.4129,35.3265,174.417,80.7315,24.6293,98.56,4.34346,4.98459,258.5101479,-1.0764,4.284
8:00:31,21.4063,35.3252,174.484,80.7315,24.6302,98.56,4.34541,4.983739,257.5700774,-2.0448,3.8916
8:00:32,21.4036,35.325,174.678,80.7559,24.6308,98.56,4.34298,4.983448,257.6985008,-1.8684,3.7584
8:00:33,21.3854,35.3243,174.872,80.7559,24.6353,98.56,4.33195,4.981487,259.3952202,-0.8136,4.374
8:00:34,21.3875,35.3236,175.014,80.7559,24.6341,98.56,4.33746,4.981617,257.6985008,-2.1312,4.284
8:00:35,21.3441,35.322,175.238,80.7315,24.6448,98.56,4.32415,4.976951,259.0882763,-1.1664,4.4172
8:00:36,21.3149,35.3202,175.618,80.7559,24.6515,98.56,4.31669,4.973728,258.8014292,-1.7352,4.3308
8:00:37,21.3063,35.3191,176.043,80.7559,24.6531,98.56,4.31634,4.972732,258.8014292,-2.088,3.7584
8:00:38,21.3001,35.3186,176.297,80.7559,24.6544,98.56,4.32809,4.972036,259.5457162,-1.1196,4.3308
8:00:39,21.3049,35.3187,176.349,80.7559,24.6531,98.56,4.33479,4.972538,259.0882763,-1.0332,4.5072
8:00:40,21.3249,35.3185,176.282,80.7559,24.6474,98.56,4.32221,4.97457,258.5101479,-1.2096,4.2408
8:00:41,21.3259,35.3181,176.192,80.7559,24.6469,98.56,4.31653,4.974627,258.2372129,-1.5156,4.7268
8:00:42,21.3272,35.3176,176.17,80.7559,24.6461,98.56,4.31929,4.974692,257.5700774,-2.1744,4.1976
8:00:43,21.3275,35.3179,176.304,80.7559,24.6463,98.56,4.32906,4.974773,257.4429468,-2.394,4.0212
8:00:44,21.3128,35.3164,176.655,80.7559,24.6492,98.56,4.33447,4.973081,258.6606925,-1.6488,4.1544
8:00:45,21.2743,35.3151,177.155,80.7559,24.6587,98.56,4.33046,4.968969,257.6985008,-2.79,4.0644
8:00:46,21.2463,35.3135,177.707,80.7559,24.6653,98.56,4.33549,4.965902,257.0586955,-3.4056,4.284
8:00:47,21.2279,35.3127,178.133,80.7559,24.6697,98.56,4.33429,4.963928,258.6606925,-2.3076,4.6368
8:00:48,21.2442,35.3113,178.252,80.7315,24.6641,98.56,4.32349,4.965441,258.2372129,-1.782,4.0644
8:00:49,21.2796,35.3129,178.05,80.7559,24.6557,78.44,4.31398,4.969285,257.306636,-1.692,4.8132
8:00:50,21.2976,35.3137,177.692,80.7559,24.6513,81.73,4.31954,4.971219,258.6606925,-1.2096,3.8916
8:00:51,21.2857,35.3135,177.535,80.7559,24.6544,98.56,4.31067,4.969957,257.8282581,-2.0448,4.284
8:00:52,21.2736,35.3127,177.743,80.7559,24.6571,98.56,4.31021,4.968613,257.4429468,-3.0996,3.978
8:00:53,21.2595,35.3121,178.243,80.7559,24.6605,98.56,4.32825,4.967108,258.6606925,-2.7036,4.4172
8:00:54,21.2408,35.3107,178.841,80.7559,24.6646,98.56,4.33825,4.965037,257.306636,-4.1112,4.374
8:00:55,21.208,35.3095,179.348,80.7559,24.6727,98.56,4.32405,4.961526,259.6983858,-2.0016,4.0644
8:00:56,21.1913,35.3083,179.669,80.7559,24.6764,98.56,4.3142,4.959674,259.5457162,-2.0448,3.978
8:00:57,21.212,35.3068,179.743,80.7559,24.6696,98.56,4.29628,4.961632,258.8014292,-1.8684,4.2408
8:00:58,21.2387,35.3092,179.564,80.7559,24.6641,98.56,4.28048,4.964665,260.5119488,-0.3744,4.5072
8:00:59,21.2498,35.3086,179.28,80.7559,24.6606,98.56,4.28674,4.965725,259.853327,-1.0764,4.5072
8:01:00,21.2334,35.3082,179.182,80.7803,24.6647,98.56,4.31024,4.963969,259.0882763,-1.8252,4.4604
8:01:01,21.2248,35.308,179.399,80.7803,24.6669,98.56,4.30679,4.963071,259.0882763,-2.4408,3.7152
8:01:02,21.2056,35.3068,179.884,80.7559,24.6713,98.56,4.30268,4.960968,258.2372129,-3.3192,4.0212
8:01:03,21.1754,35.3041,180.496,80.7559,24.6775,98.56,4.30661,4.957548,258.6606925,-3.582,4.284
8:01:04,21.1201,35.3024,180.959,80.7803,24.6914,98.56,4.31076,4.951655,258.943934,-3.0564,4.4604
8:01:05,21.1077,35.3024,181.138,80.7559,24.6947,98.56,4.31172,4.950378,260.0106456,-1.782,4.1112
8:01:06,21.1632,35.3008,181.085,80.7803,24.6783,98.56,4.31204,4.955899,259.0882763,-1.9548,4.5072
8:01:07,21.1642,35.3046,180.981,80.7803,24.681,98.56,4.31183,4.956465,259.6983858,-1.386,4.1976
8:01:08,21.1692,35.3035,181.003,80.7803,24.6787,98.56,4.29754,4.956853,259.6983858,-1.5588,4.6368
8:01:09,21.1567,35.302,181.114,80.7803,24.6811,98.56,4.29014,4.95539,259.3952202,-1.9548,4.1112
8:01:10,21.1421,35.3007,181.301,80.7803,24.6841,98.56,4.29561,4.953724,259.6983858,-1.4292,4.1976
8:01:11,21.1221,35.2997,181.569,80.7803,24.6887,98.56,4.30843,4.951542,258.2372129,-3.0096,4.77
8:01:12,21.0702,35.2979,181.898,80.7803,24.7016,98.56,4.30389,4.946,259.0882763,-2.2212,4.4172
8:01:13,21.0455,35.2968,182.226,80.7803,24.7075,98.56,4.29033,4.943326,259.5457162,-2.4408,4.0212
8:01:14,21.0258,35.2951,182.524,80.7803,24.7116,98.56,4.2906,4.941098,258.943934,-2.2212,4.5504
8:01:15,21.021,35.2942,182.681,80.7803,24.7121,98.56,4.2912,4.9405,258.3728905,-2.8368,3.672
8:01:16,21.0499,35.2918,182.68,80.7803,24.7025,98.56,4.28651,4.943181,259.6983858,-1.1664,4.5936
8:01:17,21.061,35.2935,182.621,80.7803,24.7008,98.56,4.28292,4.94453,258.3728905,-2.088,4.3308
8:01:18,21.054,35.2941,182.695,80.7803,24.7032,98.56,4.28069,4.943892,259.3952202,-1.692,4.4172
8:01:19,21.0382,35.2938,182.986,80.7803,24.7072,98.56,4.29599,4.942237,258.3728905,-2.484,3.8916
8:01:20,21.0027,35.2915,183.404,80.7559,24.7151,98.56,4.30862,4.938313,258.8014292,-2.3076,4.7268
8:01:21,20.9591,35.2902,183.726,80.7803,24.726,98.56,4.28647,4.933672,257.8282581,-2.6604,4.5504
8:01:22,20.9662,35.2888,183.83,80.7803,24.723,98.56,4.27052,4.934245,258.3728905,-2.1312,4.0644
8:01:23,20.9938,35.2903,183.808,80.7803,24.7166,98.56,4.28006,4.937264,258.8014292,-1.4724,4.3308
8:01:24,21.0035,35.2894,183.89,80.7803,24.7133,98.56,4.27541,4.93816,257.5700774,-2.088,4.6368
8:01:25,20.9779,35.2885,184.211,80.8047,24.7196,98.56,4.28434,4.935424,256.9364603,-2.7036,4.6368
8:01:26,20.9346,35.2871,184.614,80.7803,24.7303,98.56,4.29053,4.930816,257.0586955,-2.6604,4.3308
8:01:27,20.9262,35.2846,184.778,80.8047,24.7307,98.56,4.28413,4.929647,257.4429468,-2.3076,4.5072
8:01:28,20.9604,35.2866,184.681,80.7803,24.7229,98.56,4.28586,4.933406,258.103061,-1.4292,4.5504
8:01:29,20.9599,35.2847,184.554,80.8047,24.7216,98.56,4.27892,4.933116,258.103061,-1.9548,4.1544
8:01:30,20.9456,35.2855,184.741,80.8047,24.7261,98.56,4.27011,4.931752,258.103061,-1.9116,3.7584
8:01:31,20.9354,35.2844,185.204,80.8047,24.7281,98.56,4.26136,4.930591,257.9703837,-2.4408,4.284
8:01:32,20.9084,35.284,185.674,80.7803,24.7351,98.56,4.25798,4.927784,257.4429468,-2.79,4.6368
8:01:33,20.9015,35.2831,185.898,80.7803,24.7363,98.56,4.25877,4.926977,258.6606925,-1.6056,4.6368
8:01:34,20.914,35.2827,185.965,80.7803,24.7325,98.56,4.26088,4.928211,258.103061,-1.9116,4.1976
8:01:35,20.9191,35.2825,186.04,80.8047,24.731,98.56,4.26626,4.928703,258.6606925,-1.386,4.5504
8:01:36,20.9125,35.2824,186.204,80.8047,24.7327,98.56,4.26681,4.928018,259.3952202,-0.7236,4.2408
8:01:37,20.9102,35.2808,186.383,80.7803,24.7321,78.19,4.26564,4.927598,258.8014292,-1.386,4.68
8:01:38,20.9068,35.2813,186.525,80.8047,24.7334,80.9,4.25329,4.927316,258.943934,-1.296,4.1976
8:01:39,20.9003,35.2799,186.585,80.8047,24.7341,98.56,4.2538,4.926469,257.4429468,-2.3076,4.5072
8:01:40,20.9015,35.2801,186.622,80.8047,24.734,98.56,4.25813,4.926631,258.103061,-1.9116,4.1976
8:01:41,20.8588,35.2759,186.794,80.8047,24.7424,98.56,4.26552,4.921728,257.9703837,-2.2644,3.978
8:01:42,20.8019,35.2752,187.212,80.8047,24.7572,98.56,4.26125,4.915805,258.103061,-2.7036,3.8916
8:01:43,20.7515,35.2734,187.78,80.8047,24.7695,98.56,4.25513,4.910432,258.6606925,-2.88,4.3308
8:01:44,20.732,35.272,188.205,80.7803,24.7737,98.56,4.24698,4.908274,260.8660794,-1.1196,4.7268
8:01:45,20.7464,35.271,188.265,80.8047,24.7691,98.56,4.2193,4.909627,260.5119488,-1.0332,4.0644
8:01:46,20.8008,35.272,188.019,80.8047,24.7551,98.56,4.21563,4.915338,260.1838896,-0.9,4.1544
8:01:47,20.8559,35.2729,187.683,80.8047,24.7408,98.56,4.2262,4.921092,261.5873281,-0.2844,4.1976
8:01:48,20.821,35.2737,187.63,80.8047,24.7509,98.56,4.24273,4.917602,260.5119488,-2.088,3.5388
8:01:49,20.7988,35.2721,187.951,80.8047,24.7557,98.56,4.24301,4.915137,259.3952202,-3.4056,3.5388
8:01:50,20.7705,35.2706,188.519,80.8047,24.7622,98.56,4.24088,4.912068,259.853327,-3.7152,3.8916
8:01:51,20.7421,35.2693,189.057,80.8291,24.7689,98.56,4.24316,4.909015,260.6802668,-3.4056,4.0212
8:01:52,20.7155,35.2681,189.423,80.8291,24.7752,98.56,4.24948,4.906157,261.7934824,-1.8684,3.672
8:01:53,20.69,35.2666,189.669,80.8047,24.7809,98.56,4.23016,4.903364,261.7934824,-1.9548,3.8448
8:01:54,20.6945,35.2664,189.833,80.8291,24.7796,98.56,4.2157,4.903799,261.2193531,-1.9548,4.3308
8:01:55,20.7388,35.2656,189.855,80.8291,24.767,98.56,4.20738,4.908259,261.4013867,-1.4292,4.1112
8:01:56,20.7684,35.2672,189.691,80.8291,24.7602,98.56,4.20968,4.911488,261.5873281,-1.0332,4.4604
8:01:57,20.7635,35.2694,189.489,80.8291,24.7632,98.56,4.23127,4.911247,262.6039325,-0.1116,4.1544
8:01:58,20.748,35.267,189.557,80.8291,24.7656,98.56,4.23669,4.909354,260.8660794,-1.9548,4.1112
8:01:59,20.7325,35.2652,189.975,80.8291,24.7684,98.56,4.2236,4.907558,260.1838896,-3.0564,3.9348
8:02:00,20.6841,35.2635,190.602,80.8291,24.7801,98.56,4.23434,4.902399,260.0106456,-3.7152,4.1976
8:02:01,20.6217,35.2634,191.072,80.8291,24.7969,78.14,4.22911,4.89601,261.4013867,-2.3076,4.6368
8:02:02,20.667,35.2578,191.162,80.8291,24.7804,80.54,4.20616,4.899969,262.3932707,-1.1664,4.5936
8:02:03,20.6783,35.2634,191.058,80.8291,24.7817,98.56,4.19689,4.901827,262.3932707,-0.6372,4.8132
8:02:04,20.6988,35.2635,191.035,80.8291,24.7762,98.56,4.20144,4.903936,261.7934824,-1.4724,4.1976
8:02:05,20.6874,35.2638,191.147,80.8291,24.7795,98.56,4.20248,4.902801,260.8660794,-2.4408,4.1976
8:02:06,20.651,35.2604,191.334,80.8535,24.7867,98.56,4.20942,4.898657,262.6039325,-0.8136,4.1544
8:02:07,20.6395,35.26,191.573,80.8535,24.7895,98.56,4.21611,4.897442,261.040989,-2.5704,4.1976
8:02:08,20.6147,35.2598,191.834,80.8291,24.796,98.56,4.21221,4.894877,261.9884527,-1.8684,4.284
8:02:09,20.5934,35.2611,192.133,80.8535,24.8028,98.56,4.19951,4.892866,261.9884527,-1.7352,4.4604
8:02:10,20.5736,35.2613,192.439,80.8535,24.8082,98.56,4.18543,4.89088,261.7934824,-2.1312,4.2408
8:02:11,20.5641,35.2615,192.7,80.8535,24.811,98.56,4.16507,4.889948,263.2947722,-0.4176,4.6368
8:02:12,20.5543,35.2628,192.909,80.8535,24.8146,98.56,4.16327,4.889104,262.6039325,-1.386,4.1544
8:02:13,20.5586,35.2608,193.081,80.8535,24.8119,98.56,4.16358,4.889305,262.1882552,-1.7352,4.0644
8:02:14,20.5665,35.2613,193.134,80.8535,24.8102,98.56,4.16178,4.890181,261.9884527,-1.7352,4.284
8:02:15,20.5752,35.2596,193.029,80.8291,24.8065,98.56,4.15991,4.890856,261.4013867,-1.5156,4.374
8:02:16,20.5744,35.2566,192.872,80.8535,24.8044,98.56,4.15718,4.890398,262.3932707,-1.2096,3.8916
8:02:17,20.5737,35.2591,192.961,80.8535,24.8065,98.56,4.16299,4.890631,261.7934824,-2.0448,4.5072
8:02:18,20.5622,35.2598,193.365,80.8535,24.8101,98.56,4.16974,4.889562,262.3932707,-1.8252,4.0644
8:02:19,20.5074,35.2652,193.902,80.8535,24.829,98.56,4.17643,4.884635,262.3932707,-2.088,4.5072
8:02:20,20.4496,35.2722,194.321,80.8535,24.8499,98.56,4.17465,4.87959,262.8390997,-1.9548,4.77
8:02:21,20.4363,35.2727,194.515,80.8535,24.8538,98.56,4.1441,4.878289,262.6039325,-1.782,4.3308
8:02:22,20.4529,35.2693,194.612,80.8535,24.8467,98.56,4.10601,4.87959,262.8390997,-1.2528,4.2408
8:02:23,20.4826,35.268,194.716,80.8535,24.8378,98.56,4.10183,4.882474,262.3932707,-1.6056,4.284
8:02:24,20.4884,35.2656,194.836,80.8535,24.8344,98.56,4.11085,4.882779,262.1882552,-1.1196,4.6368
8:02:25,20.4696,35.2671,194.94,80.8779,24.8406,79.24,4.11667,4.881036,261.4013867,-1.9548,4.0644
8:02:26,20.4666,35.2671,194.985,80.8779,24.8414,81.05,4.11841,4.880731,261.5873281,-1.8684,4.1112
8:02:27,20.484,35.2665,195.06,80.8779,24.8362,98.56,4.11728,4.882442,262.1882552,-1.2528,4.1544
8:02:28,20.4659,35.2664,195.306,80.8779,24.841,98.53,4.12293,4.880586,261.9884527,-1.692,3.8448
8:02:29,20.3909,35.2709,195.724,80.8535,24.8646,98.56,4.14103,4.873479,261.5873281,-2.5704,3.8448
8:02:30,20.3793,35.2711,196.187,80.8779,24.8678,98.56,4.12334,4.872323,261.9884527,-2.2212,3.978
8:02:31,20.3807,35.2709,196.404,80.8779,24.8672,98.56,4.1059,4.872452,262.3932707,-1.6488,3.8016
8:02:32,20.41,35.2678,196.352,80.8779,24.8571,98.56,4.09285,4.875085,263.0632116,-0.6372,4.1976
8:02:33,20.4211,35.2667,196.172,80.8779,24.8533,98.56,4.1052,4.876065,262.1882552,-1.5156,3.8916
8:02:34,20.4213,35.2659,196.075,80.8779,24.8526,98.56,4.11981,4.875984,262.8390997,-1.1664,4.3308
8:02:35,20.4067,35.2671,196.187,80.8779,24.8574,98.56,4.1135,4.874644,262.6039325,-2.0448,3.9348
8:02:36,20.4014,35.2669,196.583,80.8779,24.8587,98.56,4.10673,4.87409,262.6039325,-2.088,4.1976
8:02:37,20.3652,35.2672,197.218,80.8779,24.8686,98.56,4.11532,4.870454,262.6039325,-3.0096,4.2408
8:02:38,20.3037,35.2684,197.83,80.8779,24.8859,98.56,4.12131,4.864331,262.3932707,-3.4488,3.672
8:02:39,20.2947,35.2665,198.077,80.8779,24.8869,98.56,4.10762,4.863184,263.5345816,-1.0764,4.0212
8:02:40,20.3678,35.2655,197.965,80.8779,24.8666,98.56,4.09836,4.870534,276.4654184,0.0648,4.4172
8:02:41,20.3933,35.2644,197.733,80.8779,24.8589,98.56,4.10111,4.873006,263.5345816,-0.6804,3.978
8:02:42,20.377,35.2646,197.711,80.7559,24.8634,98.56,4.09941,4.871361,263.2947722,-1.9116,4.4172
8:02:43,20.3676,35.2646,197.912,80.9023,24.866,98.56,4.10015,4.870406,263.2947722,-2.2212,3.8016
8:02:44,20.3458,35.2641,198.181,80.9023,24.8714,98.56,4.1033,4.868118,276.7052278,-1.2528,3.8448
8:02:45,20.3083,35.2636,198.465,80.9023,24.881,98.56,4.09737,4.864235,276.4654184,-1.0332,3.8016
8:02:46,20.2808,35.2627,198.749,80.8779,24.8876,98.56,4.09508,4.861316,276.4654184,-1.3392,4.374
8:02:47,20.2402,35.2619,198.943,80.9023,24.8979,98.56,4.11831,4.857074,276.7052278,-1.1664,3.7584
8:02:48,20.2528,35.2625,199.048,80.9023,24.8949,98.56,4.11037,4.858437,276.4654184,-1.2096,4.1112
8:02:49,20.2521,35.2597,199.22,80.9023,24.893,77.75,4.10013,4.858028,276.7052278,-0.9468,4.6368
8:02:50,20.2052,35.2603,199.571,80.9023,24.906,79.56,4.09788,4.853323,263.5345816,-2.0448,3.5388
8:02:51,20.1995,35.2604,199.974,80.9023,24.9076,98.56,4.10001,4.85277,276.7052278,-1.1196,4.4172
8:02:52,20.2063,35.259,200.093,80.9023,24.9047,98.56,4.10705,4.853299,276.7052278,-0.2844,3.7152
8:02:53,20.2283,35.2586,199.929,80.9023,24.8985,98.56,4.10549,4.855487,276.7052278,0.3312,4.1976
8:02:54,20.2431,35.2592,199.667,80.9023,24.895,98.56,4.09415,4.857074,276.7052278,0.2844,4.0212
8:02:55,20.2311,35.258,199.719,80.9023,24.8973,98.56,4.10367,4.855695,263.5345816,-1.5156,3.6252
8:02:56,20.2119,35.2576,200.205,80.9023,24.9021,98.56,4.11697,4.853699,263.2947722,-2.1744,4.1112
8:02:57,20.1875,35.2566,200.974,80.8779,24.9079,98.56,4.11597,4.851127,263.2947722,-3.186,4.4172
8:02:58,20.1414,35.2552,201.571,80.9023,24.919,98.56,4.1077,4.846248,276.4654184,-1.782,4.374
8:02:59,20.1541,35.255,201.669,80.9023,24.9155,98.56,4.08953,4.847538,276.7052278,-0.0648,4.284
8:03:00,20.2138,35.2544,201.415,80.9267,24.8992,98.56,4.09281,4.853564,276.7052278,0.0648,4.5504
8:03:01,20.2243,35.2548,201.108,80.9267,24.8967,98.56,4.10242,4.85467,276.4654184,-0.594,4.284
8:03:02,20.2157,35.2549,201.175,80.9023,24.899,98.56,4.09718,4.853796,263.5345816,-2.0016,4.3308
8:03:03,20.202,35.2546,201.474,80.9267,24.9024,98.56,4.09239,4.852378,263.5345816,-2.0016,4.4604
8:03:04,20.1846,35.2544,201.802,80.9023,24.9069,98.56,4.09528,4.850591,276.7052278,-1.0764,4.5504
8:03:05,20.183,35.2534,202.004,80.9023,24.9066,98.56,4.08839,4.85031,276.4654184,-0.6804,3.978
8:03:06,20.1704,35.2528,202.243,80.9267,24.9095,98.56,4.08071,4.848956,276.4654184,-1.2096,4.5504
8:03:07,20.1524,35.2524,202.586,80.9267,24.9139,98.56,4.0852,4.847082,276.4654184,-1.5588,4.8132
8:03:08,20.1296,35.2509,202.96,80.9267,24.9189,98.56,4.09006,4.844575,276.7052278,-1.0332,5.0328
8:03:09,20.0838,35.2488,203.206,80.9267,24.9294,98.56,4.089,4.839659,276.4654184,-0.9468,4.4604
8:03:10,20.0928,35.2446,203.296,80.9267,24.9238,98.56,4.07549,4.840059,276.7052278,-0.7236,4.0644
